Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan
58731,2022-08-08 05:00:00,976.0,1007.2,976.9,976.0,2.4,5.0,205,262,1.9,218,33.6,33.9,31.6,48,46,0.0,2,36.91
58734,2022-08-08 05:00:00,985.4,1007.7,986.3,985.4,2.1,3.9,160,176,2.2,217,32.4,32.4,30.7,53,53,0.0,2,35.92
58735,2022-08-08 05:00:00,977.8,1007.1,978.8,977.8,3.9,6.3,284,201,1.1,259,33.8,34.2,32.9,51,46,0.0,2,38.29
58736,2022-08-08 05:00:00,977.8,1007.4,978.6,977.8,3.1,5.3,264,252,1.8,274,33.5,33.6,32.4,52,44,0.0,2,37.96
58737,2022-08-08 05:00:00,990.0,1007.7,991.2,990.0,1.8,3.2,205,314,1.6,143,32.7,32.7,30.3,61,59,0.0,1,39.11
58744,2022-08-08 05:00:00,915.7,1008.1,916.4,915.7,3.7,6.2,124,173,1.4,114,30.2,30.4,29.0,50,50,0.0,2,31.35
58747,2022-08-08 05:00:00,910.5,1008.1,911.2,910.5,3.4,5.5,127,129,1.5,148,28.9,29.3,27.7,58,57,0.0,2,30.57
58748,2022-08-08 05:00:00,1000.9,1006.7,1001.8,1000.9,2.7,4.9,228,320,1.3,232,36.2,36.3,35.1,38,38,0.0,1,38.85
58749,2022-08-08 05:00:00,932.5,1007.9,933.2,932.5,2.3,4.5,31,191,2.4,46,30.7,31.3,30.0,51,49,0.0,2,32.31
58754,2022-08-08 05:00:00,1002.7,1006.9,1003.5,1002.7,3.3,5.6,122,196,2.0,118,35.0,36.8,34.9,47,43,0.0,2,39.54
58818,2022-08-08 05:00:00,966.9,1007.3,968.2,966.9,2.0,3.7,108,49,1.5,75,31.4,31.4,29.6,63,63,0.0,1,36.55
58819,2022-08-08 05:00:00,966.6,1007.5,967.9,966.6,2.6,4.8,115,128,1.6,135,31.5,31.5,30.0,56,56,0.0,1,34.88
58820,2022-08-08 05:00:00,968.8,1007.4,969.8,968.8,2.1,3.9,180,125,1.7,258,32.3,32.5,30.5,55,54,0.0,1,36.27
58822,2022-08-08 05:00:00,968.6,1007.0,969.6,968.6,2.2,4.4,132,151,1.5,142,33.1,33.7,31.7,50,50,0.0,2,36.49
58823,2022-08-08 05:00:00,987.8,1007.8,988.9,987.8,2.1,3.7,42,75,1.3,85,31.6,31.6,30.2,60,60,0.0,2,36.16
58824,2022-08-08 05:00:00,967.5,1007.7,968.6,967.5,1.1,2.0,84,117,1.2,107,31.6,31.6,30.1,65,59,0.0,1,37.63
58826,2022-08-08 05:00:00,993.7,1007.5,994.8,993.7,2.0,2.8,270,40,1.5,120,32.4,32.4,30.1,57,57,0.0,2,37.08
58828,2022-08-08 05:00:00,983.9,1007.7,985.0,983.9,2.2,4.5,194,261,1.1,172,32.5,33.0,30.8,53,52,0.0,1,36.12
58836,2022-08-08 05:00:00,967.0,1007.6,968.0,967.0,3.5,5.9,283,277,2.9,283,32.4,32.4,31.2,51,48,0.0,2,35.37
58837,2022-08-08 05:00:00,984.3,1007.5,985.4,984.3,2.8,4.8,39,36,2.9,35,32.1,32.2,30.5,57,57,0.0,2,36.41
58839,2022-08-08 05:00:00,990.1,1007.0,991.1,990.1,2.2,3.8,93,73,2.6,87,35.9,36.0,34.1,49,48,0.0,2,42.44
58843,2022-08-08 05:00:00,1001.2,1007.8,1001.7,1001.2,5.7,8.1,145,132,5.3,127,30.6,32.1,30.5,71,63,0.0,4,36.82
58844,2022-08-08 05:00:00,1000.2,1006.9,1001.1,1000.2,3.0,5.4,166,70,1.7,143,35.1,35.4,34.1,47,45,0.0,2,39.76
58845,2022-08-08 05:00:00,998.2,1007.2,998.8,998.1,5.2,8.0,186,135,5.5,127,34.1,34.5,33.5,56,54,0.0,3,40.82
58846,2022-08-08 05:00:00,1003.3,1007.1,1004.1,1003.3,2.6,5.0,88,125,1.8,90,35.4,35.4,34.6,43,42,0.0,2,38.97
58847,2022-08-08 05:00:00,997.4,1007.0,998.3,997.4,2.7,4.5,145,206,1.9,152,35.1,35.1,34.0,50,46,0.0,2,40.91
58848,2022-08-08 05:00:00,1006.1,1007.7,1006.6,1006.1,4.2,7.9,119,98,4.0,115,33.1,33.7,32.8,57,54,0.0,2,38.71
58850,2022-08-08 05:00:00,997.3,1007.9,997.9,997.3,5.5,7.8,110,121,5.7,122,31.9,32.3,31.7,68,66,0.0,4,39.41
58911,2022-08-08 05:00:00,972.2,1007.1,973.3,972.2,2.5,5.5,139,138,2.3,178,32.4,32.4,31.3,55,54,0.0,2,36.49
58917,2022-08-08 05:00:00,972.4,1007.0,973.6,972.4,3.0,5.1,208,254,2.6,242,31.5,31.8,30.8,60,59,0.0,2,35.93
58918,2022-08-08 05:00:00,981.8,1006.9,983.2,981.8,4.6,7.5,190,173,1.7,148,33.9,33.9,32.9,49,48,0.0,2,37.85
58923,2022-08-08 05:00:00,962.6,1007.4,963.5,962.6,2.2,4.0,149,259,0.5,141,32.2,33.3,31.7,49,49,0.0,1,34.49
58926,2022-08-08 05:00:00,980.3,1007.3,981.8,980.3,2.3,4.0,273,292,1.6,269,31.9,31.9,30.1,61,60,0.0,2,37.14
58927,2022-08-08 05:00:00,965.2,1007.4,966.5,965.2,2.3,4.2,11,314,1.5,22,31.3,31.7,30.6,60,57,0.0,1,35.49
58928,2022-08-08 05:00:00,988.1,1007.1,989.4,988.1,2.3,4.8,135,141,1.9,158,33.9,33.9,32.0,54,54,0.0,2,39.57
58929,2022-08-08 05:00:00,992.4,1007.3,993.4,992.4,2.9,6.3,104,101,3.7,103,33.8,33.9,32.9,56,53,0.0,2,40.06
58931,2022-08-08 05:00:00,835.0,1009.9,835.6,835.0,3.2,6.0,238,244,2.4,212,22.9,23.4,22.7,78,75,0.0,2,23.28
58932,2022-08-08 05:00:00,997.0,1006.8,997.9,997.0,3.0,4.5,101,96,1.9,92,36.0,36.0,34.5,49,48,0.0,2,42.69
58934,2022-08-08 05:00:00,986.4,1007.3,987.4,986.4,2.8,4.6,110,147,0.8,131,33.2,33.6,32.7,57,55,0.0,1,38.95
58935,2022-08-08 05:00:00,936.7,1008.3,937.4,936.7,3.5,6.8,253,144,0.6,214,29.7,31.0,29.7,57,49,0.0,1,31.73
58938,2022-08-08 05:00:00,1000.2,1007.7,1001.0,1000.2,5.3,7.2,129,154,4.8,155,32.3,32.4,31.7,64,64,0.0,3,39.11
58941,2022-08-08 05:00:00,1004.3,1007.4,1005.2,1004.3,5.5,8.4,141,158,4.0,148,33.3,34.0,32.9,61,57,0.0,3,40.67
58942,2022-08-08 05:00:00,999.0,1007.6,999.7,999.0,5.1,8.1,73,92,3.7,72,33.3,33.3,31.8,58,58,0.0,2,39.55
58944,2022-08-08 05:00:00,1004.5,1008.1,1005.1,1004.5,4.7,7.8,174,33,3.2,60,31.0,31.4,30.9,69,65,0.0,3,37.3
58946,2022-08-08 05:00:00,998.2,1007.5,998.9,998.2,2.8,4.7,93,153,1.2,96,33.5,34.2,32.5,56,55,0.0,2,39.33
59113,2022-08-08 05:00:00,981.0,1006.6,982.4,981.0,3.2,4.8,219,205,2.9,196,33.3,34.0,32.4,52,50,0.0,2,37.52
59122,2022-08-08 05:00:00,1002.2,1007.3,1003.3,1002.2,2.2,4.4,197,188,3.1,234,34.1,34.1,33.0,54,53,0.0,2,40.05
59124,2022-08-08 05:00:00,1000.8,1007.0,1002.0,1000.8,3.3,5.3,84,108,1.8,74,33.5,33.7,32.4,61,58,0.0,2,41.21
59125,2022-08-08 05:00:00,994.8,1007.2,995.9,994.7,4.2,6.5,104,90,3.2,98,32.8,33.8,32.4,66,59,0.0,3,41.22
59127,2022-08-08 05:00:00,1003.3,1007.2,1004.5,1003.3,2.1,5.2,70,322,1.0,352,33.5,33.5,32.8,64,60,0.0,1,42.44
59129,2022-08-08 05:00:00,1000.1,1007.2,1001.2,1000.1,4.7,6.9,194,207,2.7,195,32.9,32.9,31.3,65,63,0.0,2,41.12
59130,2022-08-08 05:00:00,1002.0,1007.3,1003.0,1002.0,2.5,3.7,42,134,2.5,52,33.9,33.9,33.2,54,52,0.0,1,39.57
59131,2022-08-08 05:00:00,987.9,1007.5,988.9,987.9,3.3,4.9,138,147,2.8,125,34.4,35.0,32.1,53,50,0.0,2,40.4
59133,2022-08-08 05:00:00,1005.3,1007.9,1006.3,1005.3,4.5,5.8,142,98,1.7,147,31.2,31.2,30.3,68,68,0.0,2,37.52
59134,2022-08-08 05:00:00,991.7,1007.6,992.8,991.6,2.1,4.1,270,292,1.6,288,33.5,33.5,32.0,63,54,0.0,2,42.02
59320,2022-08-08 05:00:00,1003.0,1007.4,1003.9,1002.9,4.7,6.6,141,133,4.3,122,32.8,32.8,32.1,61,59,0.0,3,39.36
59322,2022-08-08 05:00:00,1004.3,1007.1,1005.3,1004.3,3.3,5.8,96,124,3.9,119,33.8,34.5,33.1,58,56,0.0,2,40.83
57598,2022-08-08 05:00:00,987.7,1004.1,988.4,987.7,3.0,5.1,142,326,0.3,183,37.7,38.2,37.1,41,40,0.0,2,43.19
57694,2022-08-08 05:00:00,975.9,1004.8,976.6,975.9,3.4,6.6,262,186,2.6,246,36.4,36.4,34.4,48,48,0.0,2,43.24
57696,2022-08-08 05:00:00,995.0,1005.3,995.8,995.0,3.2,5.5,242,169,2.1,227,35.4,35.5,34.5,50,50,0.0,2,41.64
57698,2022-08-08 05:00:00,991.1,1005.1,992.0,991.1,2.4,4.8,269,243,3.1,238,35.9,35.9,34.4,50,50,0.0,1,42.88
57699,2022-08-08 05:00:00,994.8,1005.4,995.6,994.8,3.0,5.7,162,146,1.3,156,35.8,35.9,34.0,53,52,0.0,2,43.99
57783,2022-08-08 05:00:00,991.5,1004.8,992.2,991.5,3.3,6.8,236,167,1.3,226,36.5,37.1,36.1,46,44,0.0,2,42.6
57786,2022-08-08 05:00:00,991.4,1004.6,992.3,991.4,3.8,6.9,323,181,1.9,320,37.3,37.6,36.2,39,39,0.0,2,41.45
57789,2022-08-08 05:00:00,983.3,1005.1,984.2,983.3,4.2,7.4,219,243,2.8,214,36.1,36.1,34.8,41,40,0.0,2,39.7
57792,2022-08-08 05:00:00,991.9,1005.4,992.6,991.9,3.3,5.3,97,154,3.4,126,35.8,36.3,34.2,49,45,0.0,2,42.2
57793,2022-08-08 05:00:00,990.1,1004.8,990.9,990.1,2.4,4.0,250,192,1.6,238,35.8,35.8,34.8,48,46,0.0,2,41.77
57794,2022-08-08 05:00:00,985.0,1004.9,985.8,985.0,3.6,7.2,309,250,2.0,238,36.4,36.8,35.8,45,44,0.0,2,41.93
57796,2022-08-08 05:00:00,984.5,1005.8,985.2,984.5,3.5,5.2,149,138,2.1,148,35.5,35.7,34.4,43,43,0.0,2,39.18
57798,2022-08-08 05:00:00,995.7,1005.5,996.5,995.7,2.7,5.7,259,266,2.5,239,35.8,36.0,34.5,47,46,0.0,2,41.36
57799,2022-08-08 05:00:00,997.9,1006.1,998.6,997.9,3.3,6.0,217,185,3.1,220,35.1,35.4,33.5,53,53,0.0,2,42.15
57883,2022-08-08 05:00:00,977.1,1005.9,977.9,977.1,2.6,4.7,135,39,2.8,131,34.5,34.8,33.4,50,48,0.0,2,39.51
57891,2022-08-08 05:00:00,988.3,1005.3,989.2,988.3,2.2,4.4,39,343,1.6,26,36.3,36.4,35.2,44,44,0.0,2,41.29
57894,2022-08-08 05:00:00,915.6,1007.5,916.1,915.6,1.3,3.0,120,110,0.9,121,29.4,30.7,29.4,59,46,0.0,1,31.56
57895,2022-08-08 05:00:00,994.5,1006.1,995.5,994.5,5.3,8.3,146,152,5.6,159,33.9,33.9,32.5,59,59,0.0,3,41.49
57896,2022-08-08 05:00:00,991.4,1005.8,992.5,991.4,3.6,6.2,115,101,3.7,105,34.3,34.3,33.0,66,64,0.0,3,45.8
57899,2022-08-08 05:00:00,994.3,1006.1,995.2,994.3,4.2,7.1,252,265,4.7,252,34.0,34.0,32.9,59,59,0.0,3,41.76
57990,2022-08-08 05:00:00,974.8,1006.4,975.7,974.8,2.1,3.0,87,43,0.9,101,30.7,32.4,30.0,83,64,0.0,1,40.9
57991,2022-08-08 05:00:00,990.4,1006.0,991.4,990.4,2.6,4.8,121,121,3.1,125,34.7,35.0,33.6,53,50,0.0,2,41.14
57992,2022-08-08 05:00:00,992.0,1006.4,993.1,992.0,4.0,7.0,124,175,3.4,128,35.0,35.2,33.9,48,46,0.0,3,39.91
57993,2022-08-08 05:00:00,990.6,1006.2,991.4,990.6,2.7,5.5,159,129,1.3,234,33.9,34.6,33.1,54,53,0.0,1,39.57
57994,2022-08-08 05:00:00,981.8,1006.0,982.8,981.8,4.3,7.9,180,193,1.6,173,34.8,35.8,34.6,48,44,0.0,2,39.46
57995,2022-08-08 05:00:00,983.6,1006.7,984.8,983.6,3.6,5.4,193,178,3.8,180,33.1,33.1,31.7,53,53,0.0,2,37.4
58502,2022-08-08 05:00:00,995.6,1005.3,995.9,995.6,0.0,0.0,999017,999017,0.0,999017,34.7,34.7,33.7,59,58,0.0,0,43.71
58503,2022-08-08 05:00:00,999.9,1004.6,1000.3,999.9,1.7,3.0,203,115,1.4,136,37.5,37.6,36.6,49,47,0.0,1,46.63
58505,2022-08-08 05:00:00,997.9,1005.0,998.3,997.8,6.3,9.6,239,206,4.4,220,35.8,36.0,34.8,52,50,0.0,3,43.53
58506,2022-08-08 05:00:00,882.9,1007.7,883.0,882.8,1.8,4.0,350,354,0.7,5,27.0,28.0,26.9,79,70,0.0,2,29.65
58507,2022-08-08 05:00:00,991.5,1004.6,992.0,991.4,5.3,7.8,65,60,4.8,62,35.6,35.9,35.1,61,53,0.0,3,47.41
58508,2022-08-08 05:00:00,996.4,1005.6,996.9,996.4,5.1,7.9,143,155,3.9,146,33.9,33.9,32.5,58,58,0.0,3,41.09
58509,2022-08-08 05:00:00,1001.6,1005.8,1002.2,1001.6,1.9,4.5,149,171,1.0,203,35.6,35.6,34.0,54,53,0.0,1,43.91
58510,2022-08-08 05:00:00,1001.8,1005.9,1002.1,1001.8,6.4,8.4,196,206,5.5,191,33.5,33.7,32.7,65,57,0.0,3,42.86
58512,2022-08-08 05:00:00,994.6,1005.8,994.9,994.5,5.5,8.9,172,146,3.8,218,35.6,35.6,33.9,50,49,0.0,3,42.13
58514,2022-08-08 05:00:00,1002.2,1006.5,1002.6,1002.2,4.1,5.7,166,167,2.8,170,32.9,33.2,32.3,62,62,0.0,2,39.98
58517,2022-08-08 05:00:00,997.4,1006.2,997.8,997.4,4.7,7.3,157,153,4.0,157,34.9,34.9,33.8,59,57,0.0,3,44.28
58519,2022-08-08 05:00:00,1001.9,1006.4,1002.4,1001.9,4.1,6.3,160,182,3.2,201,34.8,34.8,33.7,49,49,0.0,2,39.83
58524,2022-08-08 05:00:00,996.2,1006.1,996.8,996.2,2.8,5.1,183,245,2.6,189,35.8,36.3,35.1,47,45,0.0,2,41.36
58527,2022-08-08 05:00:00,995.6,1006.2,996.1,995.6,3.2,5.6,248,127,2.0,248,37.0,37.1,35.4,45,45,0.0,2,43.36
58529,2022-08-08 05:00:00,987.4,1006.2,987.9,987.4,2.1,4.3,237,207,1.7,232,35.5,36.4,34.7,46,44,0.0,2,40.28
58600,2022-08-08 05:00:00,996.2,1005.4,996.9,996.2,3.0,5.1,172,94,1.5,195,34.4,34.4,33.1,61,59,0.0,2,43.75
58601,2022-08-08 05:00:00,996.5,1005.7,997.2,996.5,3.4,7.0,196,204,3.4,208,34.6,34.9,33.5,55,53,0.0,2,41.7
58602,2022-08-08 05:00:00,995.4,1005.6,996.0,995.4,3.6,5.7,206,177,2.4,226,34.7,34.7,33.0,51,50,0.0,2,40.35
58605,2022-08-08 05:00:00,1000.4,1005.7,1001.1,1000.4,2.8,6.3,207,192,2.9,188,35.9,35.9,34.3,50,49,0.0,2,42.88
58606,2022-08-08 05:00:00,1000.4,1005.8,1001.0,1000.4,3.7,6.3,194,232,3.8,238,35.3,35.3,33.6,51,51,0.0,2,41.81
58607,2022-08-08 05:00:00,1003.3,1006.0,1003.9,1003.3,3.8,6.0,230,233,2.2,235,34.7,34.7,33.8,51,51,0.0,2,40.35
58608,2022-08-08 05:00:00,998.1,1005.7,998.7,998.1,3.7,6.3,260,260,4.8,256,35.4,35.6,34.6,50,49,0.0,3,41.64
