Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan
58127,2022-08-08 10:00:00,999.7,1002.6,999.7,999.3,1.7,2.4,177,176,1.5,216,35.2,37.0,35.2,65,52,0.0,1,48.25
58128,2022-08-08 10:00:00,1000.2,1002.7,1000.2,999.8,1.4,2.2,141,131,1.2,133,34.8,36.4,34.8,71,59,0.0,1,50.17
58129,2022-08-08 10:00:00,1001.0,1002.8,1001.0,1000.6,2.5,3.7,143,133,1.1,135,35.3,37.0,35.3,61,55,0.0,1,46.46
58202,2022-08-08 10:00:00,998.0,1001.9,998.0,997.6,3.2,5.5,143,143,2.6,147,36.2,36.6,36.2,53,52,0.0,2,45.08
58203,2022-08-08 10:00:00,998.6,1002.2,998.6,998.3,3.5,5.0,135,111,2.0,128,35.5,36.0,35.5,56,55,0.0,2,44.58
58210,2022-08-08 10:00:00,999.1,1002.2,999.1,998.9,3.1,4.9,147,147,3.1,157,35.2,36.2,35.2,60,54,0.0,2,45.65
58212,2022-08-08 10:00:00,999.7,1002.4,999.7,999.4,3.1,4.3,174,183,1.5,173,36.7,37.5,36.7,50,47,0.0,2,44.97
58214,2022-08-08 10:00:00,998.9,1002.2,998.9,998.7,2.1,3.3,113,98,1.4,97,35.8,36.9,35.8,62,55,0.0,2,48.6
58215,2022-08-08 10:00:00,999.7,1002.6,999.7,999.5,2.1,2.9,110,101,1.6,96,34.7,35.9,34.7,75,63,0.0,2,52.12
58220,2022-08-08 10:00:00,997.6,1002.8,997.6,997.4,2.8,4.6,155,146,2.6,150,34.6,35.2,34.6,59,57,0.0,2,43.42
58221,2022-08-08 10:00:00,999.6,1002.7,999.6,999.3,2.9,4.5,107,123,1.5,120,34.6,36.1,34.6,60,57,0.0,2,43.87
58222,2022-08-08 10:00:00,1000.0,1002.9,1000.0,999.7,2.9,4.2,169,166,1.8,162,34.9,36.0,34.9,64,58,0.0,2,46.73
58223,2022-08-08 10:00:00,999.0,1002.9,999.0,998.7,2.3,4.2,239,260,1.4,228,36.2,37.3,36.1,53,50,0.0,1,45.08
58224,2022-08-08 10:00:00,994.6,1002.6,994.6,994.3,3.8,5.6,124,126,2.5,127,34.8,36.1,34.8,58,54,0.0,2,43.54
58225,2022-08-08 10:00:00,995.0,1003.0,995.0,994.7,4.6,7.3,191,181,3.8,176,35.7,36.1,35.7,54,53,0.0,3,44.19
58234,2022-08-08 10:00:00,998.3,1002.9,998.3,998.0,2.0,3.4,197,211,1.6,210,35.9,35.9,34.9,54,53,0.0,2,44.74
58236,2022-08-08 10:00:00,999.4,1003.3,999.4,998.9,2.4,3.5,166,186,1.1,175,36.4,36.8,36.4,57,53,0.0,1,47.75
58240,2022-08-08 10:00:00,1001.7,1003.0,1001.7,1001.5,2.9,4.1,101,111,1.9,98,35.7,37.4,35.7,63,53,0.0,2,48.82
58306,2022-08-08 10:00:00,991.6,1002.5,991.7,990.8,6.7,10.6,160,188,3.8,165,30.7,38.8,30.7,69,42,0.0,3,36.52
58311,2022-08-08 10:00:00,993.8,1002.2,993.8,993.3,2.9,5.8,129,2,0.8,191,35.3,37.5,35.2,61,52,0.0,1,46.46
58314,2022-08-08 10:00:00,992.7,1002.6,992.8,992.5,2.9,5.0,160,159,1.3,160,31.2,31.2,30.1,71,65,0.0,1,38.46
58316,2022-08-08 10:00:00,999.9,1002.7,1000.0,999.7,4.2,5.2,245,239,1.4,221,33.6,34.5,33.3,54,53,0.0,1,38.86
58317,2022-08-08 10:00:00,956.0,1004.2,956.1,955.9,4.1,7.2,158,146,3.0,151,32.1,33.4,32.1,60,55,0.0,2,37.31
58319,2022-08-08 10:00:00,993.6,1003.3,993.7,993.5,3.7,7.9,222,229,3.1,224,34.7,35.3,34.7,54,52,0.0,2,41.54
58320,2022-08-08 10:00:00,999.8,1002.9,999.8,999.4,4.0,6.1,127,187,2.4,137,34.4,36.3,34.4,55,52,0.0,2,41.19
58321,2022-08-08 10:00:00,996.3,1002.0,996.3,996.2,4.6,7.2,155,163,4.3,171,35.4,36.4,35.4,56,51,0.0,2,44.3
58323,2022-08-08 10:00:00,1000.7,1002.8,1000.7,1000.6,4.6,6.7,188,195,4.5,193,36.1,37.0,36.1,51,48,0.0,3,43.85
58326,2022-08-08 10:00:00,999.7,1003.3,999.7,999.3,2.1,3.4,281,270,2.2,247,35.9,37.2,35.9,56,44,0.0,2,45.73
58327,2022-08-08 10:00:00,997.8,1003.0,997.9,997.7,5.6,8.2,214,192,2.8,212,35.4,36.3,35.4,53,50,0.0,3,42.92
58329,2022-08-08 10:00:00,1002.0,1003.2,1002.0,1001.8,2.1,3.7,211,237,0.7,213,36.5,37.3,36.5,52,47,0.0,1,45.42
58330,2022-08-08 10:00:00,1000.1,1003.2,1000.1,999.7,2.9,5.7,211,219,2.0,208,37.3,38.4,37.3,45,43,0.0,2,44.09
58331,2022-08-08 10:00:00,1000.9,1003.3,1000.9,1000.5,2.8,4.6,233,250,1.8,245,37.1,37.8,37.1,48,46,0.0,2,45.04
58334,2022-08-08 10:00:00,1002.0,1003.3,1002.0,1001.6,2.1,5.2,135,343,0.8,169,37.8,38.3,37.5,47,44,0.0,1,46.38
58335,2022-08-08 10:00:00,996.5,1003.3,996.5,996.3,3.1,4.5,127,103,2.6,121,35.3,36.4,35.3,56,50,0.0,2,44.02
58336,2022-08-08 10:00:00,994.6,1003.4,994.6,994.3,4.2,5.5,155,149,3.6,154,36.8,37.6,36.8,45,44,0.0,2,42.88
58337,2022-08-08 10:00:00,996.3,1003.2,996.3,996.0,2.2,2.9,309,295,2.3,284,36.6,38.3,36.6,50,46,0.0,2,44.7
58338,2022-08-08 10:00:00,998.4,1003.0,998.4,998.3,2.3,3.9,53,81,1.4,116,36.7,37.5,36.7,48,44,0.0,1,44.0
58417,2022-08-08 10:00:00,991.1,1003.5,991.3,991.1,4.8,6.4,191,176,2.4,187,33.6,34.4,33.6,66,60,0.0,2,43.6
58429,2022-08-08 10:00:00,1002.0,1003.4,1002.0,1001.7,4.6,7.2,228,253,2.0,235,36.3,37.2,36.2,50,44,0.0,2,43.91
58431,2022-08-08 10:00:00,998.2,1002.8,998.2,998.1,1.5,2.9,290,324,1.6,132,36.9,38.2,36.8,54,45,0.0,1,47.61
58432,2022-08-08 10:00:00,996.7,1002.8,996.7,996.2,5.9,12.4,343,348,5.0,341,33.8,39.1,33.4,52,37,0.0,4,38.63
58433,2022-08-08 10:00:00,999.2,1002.8,999.3,999.2,2.7,4.7,354,11,2.5,9,37.3,38.2,37.3,53,50,0.0,2,48.25
58435,2022-08-08 10:00:00,979.2,1003.4,979.2,979.1,3.4,4.8,219,227,2.3,213,36.7,37.8,36.6,40,35,0.0,2,40.58
58436,2022-08-08 10:00:00,993.1,1003.0,993.2,993.0,2.8,4.9,101,100,2.6,105,37.2,38.3,37.2,35,34,0.0,2,39.72
58437,2022-08-08 10:00:00,816.2,1008.7,816.3,816.1,3.8,4.8,104,153,1.3,106,20.4,21.4,20.4,86,80,0.0,2,20.74
58441,2022-08-08 10:00:00,997.8,1003.6,997.9,997.8,2.6,5.0,113,93,2.3,103,36.3,37.8,36.3,50,42,0.0,2,43.91
58442,2022-08-08 10:00:00,1001.1,1003.1,1001.2,1000.9,3.5,5.0,149,109,2.6,132,37.3,38.4,37.3,42,38,0.0,2,42.72
58520,2022-08-08 10:00:00,982.6,1004.1,982.7,982.6,3.2,5.1,166,158,1.8,163,34.5,34.7,34.2,55,53,0.0,2,41.44
58523,2022-08-08 10:00:00,978.5,1004.1,978.6,978.5,3.7,5.7,264,238,2.9,255,33.3,35.1,33.3,60,53,0.0,2,40.29
58530,2022-08-08 10:00:00,984.4,1003.4,984.5,984.3,2.3,3.5,250,216,1.4,257,35.9,37.2,35.9,45,41,0.0,1,40.79
58531,2022-08-08 10:00:00,987.2,1003.2,987.3,987.1,2.6,4.5,233,246,1.5,227,36.9,37.7,36.8,44,41,0.0,2,42.67
58534,2022-08-08 10:00:00,984.3,1003.4,984.4,984.2,2.6,4.5,231,214,1.4,204,36.6,37.5,36.6,40,38,0.0,2,40.37
58724,2022-08-08 10:00:00,974.5,1004.7,974.5,974.4,3.5,5.7,149,164,2.5,158,33.6,34.7,33.5,49,46,0.0,2,37.22
58725,2022-08-08 10:00:00,980.2,1004.8,980.2,980.1,2.3,4.2,145,190,1.6,135,33.7,34.4,33.7,50,46,0.0,2,37.74
58730,2022-08-08 10:00:00,979.9,1004.9,979.9,979.8,2.2,3.3,133,122,1.7,160,34.2,35.0,34.2,43,39,0.0,2,36.61
58731,2022-08-08 10:00:00,973.9,1005.0,973.9,973.7,2.5,4.0,217,236,1.8,221,34.3,35.8,34.3,44,40,0.0,2,37.09
58734,2022-08-08 10:00:00,982.9,1005.2,982.9,982.7,1.2,2.1,132,43,0.8,111,34.2,35.1,33.8,44,43,0.0,1,36.9
58735,2022-08-08 10:00:00,975.9,1005.2,975.9,975.7,2.8,3.9,225,289,0.9,233,33.8,35.1,33.8,54,46,0.0,1,39.33
58736,2022-08-08 10:00:00,975.8,1005.4,975.8,975.5,2.1,3.2,256,27,0.3,267,34.4,35.6,34.4,48,40,0.0,1,38.58
58737,2022-08-08 10:00:00,987.5,1005.1,987.5,987.2,1.3,1.8,115,999017,0.2,117,35.3,35.5,35.0,43,42,0.0,1,38.77
58744,2022-08-08 10:00:00,914.8,1007.6,914.8,914.2,6.4,9.1,138,111,4.1,129,28.5,31.3,28.5,60,42,0.0,3,30.21
58747,2022-08-08 10:00:00,909.7,1007.7,909.7,909.3,3.0,5.6,132,150,2.3,141,27.5,29.1,27.5,66,51,0.0,2,29.31
58748,2022-08-08 10:00:00,1000.2,1006.0,1000.2,999.5,3.9,6.6,200,162,4.5,150,33.7,35.0,33.7,56,51,0.0,3,39.82
58749,2022-08-08 10:00:00,932.1,1008.1,932.1,931.5,5.1,7.7,37,36,3.0,38,27.4,29.6,27.4,69,61,0.0,2,29.45
58754,2022-08-08 10:00:00,1003.0,1007.3,1003.0,1002.4,4.5,7.9,162,152,3.8,173,31.1,33.2,31.1,69,59,0.0,3,37.56
58818,2022-08-08 10:00:00,965.4,1005.8,965.4,965.0,1.8,2.9,184,185,1.2,160,30.7,32.9,30.6,63,46,0.0,1,34.94
58819,2022-08-08 10:00:00,965.0,1006.1,965.0,964.7,1.8,2.6,217,248,1.5,269,27.3,29.9,27.3,73,62,0.0,2,29.67
58820,2022-08-08 10:00:00,966.6,1005.0,966.6,966.5,2.3,3.7,28,114,1.6,14,33.4,34.2,33.4,49,46,0.0,2,36.81
58822,2022-08-08 10:00:00,966.6,1005.1,966.6,966.3,2.4,4.2,124,107,1.9,113,32.8,34.9,32.8,50,43,0.0,2,35.89
58823,2022-08-08 10:00:00,985.2,1005.0,985.2,985.0,1.8,3.1,90,122,1.7,127,33.7,34.6,33.7,44,41,0.0,2,35.95
58824,2022-08-08 10:00:00,965.5,1005.6,965.5,965.1,1.0,1.7,236,74,0.4,311,32.4,33.5,32.4,61,51,0.0,1,38.35
58826,2022-08-08 10:00:00,991.0,1004.7,991.0,990.8,1.8,2.9,82,57,0.9,77,34.7,35.8,34.7,47,39,0.0,1,38.89
58828,2022-08-08 10:00:00,981.3,1005.0,981.3,981.1,3.0,4.1,45,47,2.3,37,34.1,35.0,34.1,41,41,0.0,2,35.87
58836,2022-08-08 10:00:00,965.3,1005.7,965.4,965.0,2.5,3.3,269,184,2.1,274,32.9,34.3,32.9,50,41,0.0,1,36.09
58837,2022-08-08 10:00:00,982.0,1005.2,982.0,981.8,4.0,5.5,20,66,2.2,35,33.3,34.5,33.3,48,42,0.0,2,36.31
58839,2022-08-08 10:00:00,988.6,1005.5,988.6,988.1,5.9,7.8,124,107,5.6,108,33.9,35.6,33.9,54,45,0.0,4,39.57
58843,2022-08-08 10:00:00,1001.0,1007.6,1001.0,1000.4,5.1,8.0,130,134,4.4,134,29.3,29.8,29.3,82,78,0.0,3,36.07
58844,2022-08-08 10:00:00,999.2,1005.9,999.2,998.5,5.5,8.0,152,122,4.4,126,33.5,34.5,33.5,57,53,0.0,3,39.69
58845,2022-08-08 10:00:00,997.6,1006.7,997.6,997.0,7.3,10.4,96,116,7.3,126,30.8,32.3,30.8,70,62,0.0,4,37.07
58846,2022-08-08 10:00:00,1002.9,1006.7,1003.0,1002.2,3.0,5.6,145,141,2.8,99,32.5,34.4,32.5,61,49,0.0,2,38.6
58847,2022-08-08 10:00:00,996.6,1006.3,996.7,996.0,4.7,8.2,111,123,4.4,121,32.1,33.4,32.1,62,58,0.0,3,37.94
58848,2022-08-08 10:00:00,1005.4,1007.1,1005.4,1004.8,3.9,6.2,71,93,1.6,70,30.5,31.9,30.5,75,65,0.0,2,37.7
58850,2022-08-08 10:00:00,997.1,1007.7,997.1,996.6,5.8,8.3,84,115,4.8,115,28.5,29.1,28.5,85,83,0.0,3,34.34
58911,2022-08-08 10:00:00,970.3,1005.2,970.3,970.0,2.5,3.7,3,86,1.7,49,32.8,33.1,32.8,55,51,0.0,2,37.36
58917,2022-08-08 10:00:00,972.0,1007.0,972.2,970.1,7.1,15.4,141,67,1.6,169,25.0,34.4,24.4,88,48,14.7,2,25.85
58918,2022-08-08 10:00:00,980.7,1006.0,980.7,980.0,7.0,9.5,162,158,4.1,158,29.7,30.4,29.7,66,60,0.0,3,33.45
58923,2022-08-08 10:00:00,961.3,1006.1,961.3,960.8,2.3,5.2,233,200,2.9,208,31.2,32.6,31.2,59,54,0.0,2,35.02
58926,2022-08-08 10:00:00,978.2,1005.1,978.3,977.7,2.9,4.9,146,63,1.3,152,32.5,35.3,32.5,53,44,0.0,1,36.12
58927,2022-08-08 10:00:00,964.7,1007.3,965.2,964.1,5.7,5.8,207,196,1.1,204,25.6,28.2,25.6,79,62,0.0,1,26.28
58928,2022-08-08 10:00:00,986.8,1005.8,986.8,986.2,3.4,5.8,248,210,2.1,237,32.3,34.1,32.3,60,53,0.0,2,37.78
58929,2022-08-08 10:00:00,991.0,1006.0,991.0,990.5,6.1,10.6,73,103,6.2,103,31.2,33.7,31.2,70,54,0.0,4,38.14
58931,2022-08-08 10:00:00,834.0,1009.8,834.0,833.8,7.0,8.2,136,135,6.3,137,20.3,21.9,20.3,90,80,0.0,4,20.74
58932,2022-08-08 10:00:00,995.9,1005.7,995.9,995.3,4.1,5.9,127,89,3.1,105,33.7,34.7,33.7,57,53,0.0,3,40.19
58934,2022-08-08 10:00:00,984.9,1005.8,984.9,984.6,3.3,4.8,135,143,3.5,193,32.9,33.7,32.9,56,54,0.0,2,37.91
58935,2022-08-08 10:00:00,935.5,1007.1,935.5,935.2,3.2,5.3,188,190,1.1,185,29.5,30.7,29.4,63,56,0.0,2,32.45
58938,2022-08-08 10:00:00,999.3,1006.9,999.4,998.8,6.0,8.8,155,112,4.8,158,30.2,30.4,29.7,71,70,0.0,3,35.79
58941,2022-08-08 10:00:00,1003.7,1006.8,1003.7,1003.1,4.9,7.4,135,116,3.7,144,31.4,32.0,31.4,67,65,0.0,3,37.74
58942,2022-08-08 10:00:00,998.2,1006.9,998.2,997.6,5.7,7.5,110,100,4.9,106,30.0,31.6,30.0,69,59,0.0,3,34.8
58944,2022-08-08 10:00:00,1003.4,1007.0,1003.5,1003.1,3.9,7.0,8,141,2.6,45,29.6,30.2,29.6,78,75,0.0,2,35.96
58946,2022-08-08 10:00:00,997.4,1006.8,997.4,996.7,3.9,6.0,98,153,2.2,96,31.3,32.2,31.3,67,63,0.0,2,37.48
59113,2022-08-08 10:00:00,981.0,1007.0,981.1,980.3,3.3,5.0,25,306,0.6,9,25.4,25.5,25.3,92,91,0.0,1,26.4
59122,2022-08-08 10:00:00,1001.7,1006.8,1001.7,1000.5,6.1,9.4,127,155,3.6,145,31.3,33.8,31.3,72,56,0.0,3,39.07
59124,2022-08-08 10:00:00,1000.3,1006.6,1000.4,999.6,4.1,6.9,183,112,1.0,150,27.8,31.3,27.8,88,71,1.8,1,32.97
59125,2022-08-08 10:00:00,994.4,1007.0,994.4,993.9,4.9,6.6,312,305,1.9,308,26.0,26.8,26.0,87,84,0.6,2,27.93
59127,2022-08-08 10:00:00,1002.8,1006.7,1002.8,1002.4,4.2,7.7,158,163,2.0,139,29.7,30.6,29.7,78,75,0.0,2,36.24
59129,2022-08-08 10:00:00,1000.0,1007.1,1000.0,999.6,5.8,9.1,143,155,2.9,177,29.5,30.9,29.5,71,66,0.0,2,34.07
59130,2022-08-08 10:00:00,1001.5,1006.9,1001.5,1000.4,4.8,8.2,146,155,2.6,155,30.9,32.8,30.9,73,64,0.0,3,38.24
59131,2022-08-08 10:00:00,986.8,1006.5,986.8,986.1,5.4,9.8,113,103,3.1,121,30.5,32.4,30.5,71,63,0.0,2,36.56
59133,2022-08-08 10:00:00,1004.4,1007.0,1004.5,1004.0,3.5,5.9,147,156,3.5,136,29.2,30.0,29.2,82,75,0.0,2,35.77
59134,2022-08-08 10:00:00,990.9,1006.9,990.9,990.4,6.1,8.9,158,147,3.5,148,28.9,29.4,28.9,78,75,0.0,2,34.05
59320,2022-08-08 10:00:00,1002.8,1007.2,1002.8,1002.1,5.3,6.9,121,122,4.0,128,30.2,30.7,30.2,71,64,0.0,2,35.79
59322,2022-08-08 10:00:00,1004.2,1007.1,1004.2,1003.6,4.3,6.6,132,149,2.2,123,31.7,32.4,31.6,62,59,0.0,2,36.97
57598,2022-08-08 10:00:00,986.7,1003.4,986.7,986.4,2.6,5.2,360,359,3.8,360,30.2,31.2,30.2,72,61,0.0,2,36.05
57694,2022-08-08 10:00:00,974.2,1003.3,974.2,974.1,2.5,3.9,68,55,1.8,76,33.6,34.5,33.6,60,57,0.0,2,41.09
57696,2022-08-08 10:00:00,992.6,1002.8,992.8,992.6,2.4,3.7,160,179,2.0,163,37.3,37.6,37.2,44,42,0.0,2,43.62
57698,2022-08-08 10:00:00,988.9,1003.0,988.9,988.8,4.0,5.8,149,189,4.3,171,36.3,36.9,36.3,45,44,0.0,3,41.7
57699,2022-08-08 10:00:00,992.5,1003.1,992.6,992.4,3.0,5.0,145,141,2.8,148,34.7,36.2,34.7,56,49,0.0,2,42.38
57783,2022-08-08 10:00:00,989.1,1002.5,989.4,989.1,4.9,7.4,172,176,3.9,178,35.1,35.9,35.1,49,45,0.0,3,40.52
57786,2022-08-08 10:00:00,989.6,1002.9,989.8,989.5,3.9,6.4,149,213,1.3,164,35.4,37.2,34.2,50,44,0.0,1,41.64
57789,2022-08-08 10:00:00,982.3,1004.4,982.3,981.5,6.1,11.5,177,188,4.0,201,29.7,33.5,29.7,72,52,0.0,3,34.78
57792,2022-08-08 10:00:00,989.6,1003.1,989.7,989.5,3.2,4.7,181,154,2.1,155,35.8,36.5,35.7,48,45,0.0,2,41.77
57793,2022-08-08 10:00:00,988.0,1002.7,988.3,987.9,2.6,3.8,253,132,2.1,246,35.2,35.7,35.2,50,48,0.0,2,41.15
57794,2022-08-08 10:00:00,983.3,1003.4,983.6,983.2,4.2,6.6,179,179,2.2,177,32.1,33.0,31.8,53,51,0.0,2,35.31
57796,2022-08-08 10:00:00,982.4,1003.7,982.4,982.1,3.0,5.1,112,126,1.8,153,35.0,35.4,34.9,45,42,0.0,2,38.83
57798,2022-08-08 10:00:00,993.6,1003.4,993.6,993.4,2.7,6.6,177,184,3.7,177,35.7,36.9,35.7,49,44,0.0,2,41.95
57799,2022-08-08 10:00:00,995.7,1003.8,995.7,995.5,2.7,4.4,129,141,1.2,134,35.1,35.6,34.9,49,48,0.0,1,40.52
57883,2022-08-08 10:00:00,975.4,1004.3,975.5,975.2,2.3,3.1,267,107,0.6,118,33.3,34.9,33.3,52,41,0.0,1,37.52
57891,2022-08-08 10:00:00,987.2,1004.4,987.2,986.3,5.3,9.3,169,232,6.0,225,30.9,36.0,30.9,62,49,0.0,3,35.13
57894,2022-08-08 10:00:00,914.5,1007.2,914.6,914.0,1.4,3.7,132,105,0.8,120,25.9,29.8,25.9,80,60,0.0,1,26.63
57895,2022-08-08 10:00:00,992.5,1004.1,992.5,992.3,4.2,5.5,160,181,2.1,159,33.7,34.2,33.7,55,54,0.0,2,39.45
57896,2022-08-08 10:00:00,990.1,1004.6,990.1,989.4,3.4,6.5,273,280,3.2,280,31.1,34.5,31.1,70,55,0.0,2,37.87
57899,2022-08-08 10:00:00,992.2,1004.0,992.3,992.1,1.2,1.9,132,263,0.6,130,33.6,33.6,32.6,60,53,0.0,1,41.09
57990,2022-08-08 10:00:00,973.6,1005.2,973.7,973.5,1.9,2.7,326,316,0.9,321,30.4,30.5,28.5,72,71,0.0,2,36.57
57991,2022-08-08 10:00:00,988.6,1004.2,988.7,988.5,2.1,3.1,239,302,2.0,286,33.3,35.3,33.3,59,48,0.0,2,39.92
57992,2022-08-08 10:00:00,989.7,1004.1,989.8,989.7,2.3,4.1,163,186,1.5,191,35.0,36.0,35.0,46,42,0.0,1,39.18
57993,2022-08-08 10:00:00,988.5,1004.1,988.7,988.5,2.6,3.9,88,108,1.2,85,33.2,33.5,33.1,58,58,0.0,1,39.31
57994,2022-08-08 10:00:00,980.1,1004.3,980.1,979.7,3.0,4.4,264,248,1.4,256,33.2,35.0,32.9,55,49,0.0,2,38.27
57995,2022-08-08 10:00:00,981.5,1004.5,981.5,981.2,3.4,4.8,117,120,0.8,119,33.8,34.4,33.8,51,48,0.0,1,38.29
58502,2022-08-08 10:00:00,993.5,1003.3,993.5,993.3,0.0,0.0,999017,999017,0.0,999017,33.4,34.2,33.4,60,57,0.0,0,40.56
58503,2022-08-08 10:00:00,998.3,1003.0,998.3,998.0,2.2,3.5,115,143,1.5,144,35.4,36.3,35.4,56,52,0.0,2,44.3
58505,2022-08-08 10:00:00,995.9,1003.0,995.9,995.6,5.3,10.0,239,213,4.0,211,35.7,36.4,35.5,49,46,0.0,3,41.95
58506,2022-08-08 10:00:00,881.4,1006.2,881.4,881.3,4.0,6.3,165,183,2.6,168,26.4,27.0,26.4,63,60,0.0,2,27.52
58507,2022-08-08 10:00:00,990.1,1003.2,990.1,989.6,3.6,5.0,276,289,3.5,267,34.9,35.0,34.0,51,51,0.0,2,40.83
58508,2022-08-08 10:00:00,994.5,1003.7,994.5,994.2,4.5,7.1,149,141,3.0,148,33.9,34.5,33.9,61,60,0.0,2,42.32
58509,2022-08-08 10:00:00,999.6,1003.9,999.6,999.2,4.5,6.6,127,113,3.3,120,34.5,35.2,34.5,59,57,0.0,2,43.14
58510,2022-08-08 10:00:00,999.5,1003.6,999.5,999.4,5.6,7.1,187,187,4.8,186,34.0,34.5,34.0,59,57,0.0,3,41.76
58512,2022-08-08 10:00:00,992.7,1004.0,992.7,992.5,4.3,7.0,223,193,3.9,214,34.4,35.7,34.4,52,48,0.0,2,40.02
58514,2022-08-08 10:00:00,999.9,1004.2,999.9,999.7,2.8,4.0,186,159,2.1,189,34.3,35.2,34.3,57,55,0.0,2,41.74
58517,2022-08-08 10:00:00,995.0,1003.9,995.0,994.9,4.6,7.6,143,133,3.5,147,33.2,34.8,33.2,63,54,0.0,3,41.18
58519,2022-08-08 10:00:00,999.5,1004.0,999.5,999.4,2.7,4.0,159,133,2.6,166,35.4,36.1,35.4,49,46,0.0,2,41.23
58524,2022-08-08 10:00:00,994.0,1003.9,994.1,993.9,2.5,3.7,323,295,2.3,311,36.0,36.9,36.0,47,43,0.0,2,41.83
58527,2022-08-08 10:00:00,993.3,1003.9,993.4,993.2,3.6,6.2,290,278,2.3,279,36.2,37.4,36.2,48,45,0.0,3,42.75
58529,2022-08-08 10:00:00,985.3,1004.2,985.4,985.2,2.6,4.4,310,315,2.0,325,34.1,35.7,34.1,54,50,0.0,2,40.05
58600,2022-08-08 10:00:00,994.2,1003.4,994.2,994.1,2.1,3.7,138,128,2.1,177,34.9,36.3,34.9,57,49,0.0,2,43.36
58601,2022-08-08 10:00:00,994.3,1003.5,994.4,994.3,2.1,3.6,219,132,2.2,214,36.1,36.6,36.1,48,44,0.0,1,42.5
58602,2022-08-08 10:00:00,993.4,1003.6,993.4,993.1,3.1,4.3,197,220,1.9,198,35.8,36.6,35.8,47,43,0.0,2,41.36
58605,2022-08-08 10:00:00,998.2,1003.5,998.2,998.0,2.4,4.2,92,145,2.0,170,36.3,37.6,36.3,48,45,0.0,2,42.99
58606,2022-08-08 10:00:00,998.1,1003.5,998.2,998.0,3.7,6.4,110,100,2.3,109,35.9,36.4,35.9,50,45,0.0,2,42.88
58607,2022-08-08 10:00:00,1000.8,1003.5,1001.0,1000.8,2.5,4.5,98,98,3.1,102,35.7,36.3,35.7,47,46,0.0,2,41.13
58608,2022-08-08 10:00:00,996.3,1003.9,996.5,996.1,6.4,10.9,88,190,2.7,96,31.7,36.5,31.6,67,46,0.0,2,38.53
58609,2022-08-08 10:00:00,1000.6,1003.6,1000.7,1000.5,2.4,3.4,115,127,1.8,117,36.0,36.8,36.0,52,51,0.0,2,44.06
