Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan
58118,2022-08-08 21:00:00,1000.3,1003.4,1000.3,1000.2,2.7,4.5,188,188,2.4,183,29.2,29.6,29.2,83,81,0.0,2,36.01
58122,2022-08-08 21:00:00,1000.3,1003.3,1000.3,1000.0,1.4,1.7,172,176,1.4,162,28.2,28.7,28.2,90,88,0.0,1,34.62
58125,2022-08-08 21:00:00,1000.7,1003.4,1000.7,1000.6,3.7,5.4,172,180,3.2,173,29.7,30.1,29.7,80,78,0.0,3,36.76
58126,2022-08-08 21:00:00,1001.2,1003.7,1001.4,1001.0,1.4,2.5,208,203,0.9,210,29.2,29.4,29.2,85,85,0.0,1,36.5
58127,2022-08-08 21:00:00,1000.5,1003.4,1000.6,1000.4,3.4,4.7,177,187,3.2,182,29.2,29.5,29.1,82,81,0.0,3,35.77
58128,2022-08-08 21:00:00,1001.0,1003.5,1001.0,1000.8,1.8,2.5,138,136,1.2,141,27.6,27.9,27.4,90,88,0.0,1,32.8
58129,2022-08-08 21:00:00,1001.8,1003.6,1002.0,1001.8,1.5,2.2,180,176,1.7,179,29.0,29.4,29.0,83,82,0.0,1,35.41
58202,2022-08-08 21:00:00,999.2,1003.2,999.4,999.1,1.6,2.1,222,217,1.3,227,30.0,30.4,30.0,78,78,0.0,1,37.11
58203,2022-08-08 21:00:00,999.5,1003.1,999.8,999.5,1.5,1.7,177,174,1.4,179,29.9,30.0,29.8,79,79,0.0,1,37.09
58210,2022-08-08 21:00:00,1000.3,1003.4,1000.3,1000.2,1.5,1.9,157,160,1.6,164,28.1,28.5,28.1,100,99,0.0,1,36.75
58212,2022-08-08 21:00:00,1000.7,1003.4,1000.7,1000.6,3.1,5.1,188,190,1.9,199,30.8,31.5,30.8,69,65,0.0,2,36.78
58214,2022-08-08 21:00:00,1000.1,1003.4,1000.2,1000.1,2.7,3.9,183,149,1.3,173,29.6,29.9,29.5,81,79,0.0,1,36.72
58215,2022-08-08 21:00:00,1000.8,1003.7,1000.9,1000.7,2.5,2.9,160,158,1.9,154,27.4,27.8,27.4,89,86,0.0,2,32.02
58220,2022-08-08 21:00:00,998.7,1003.9,998.8,998.6,2.4,3.3,197,173,2.0,202,28.9,29.2,28.9,77,75,0.0,2,33.85
58221,2022-08-08 21:00:00,1000.5,1003.6,1000.6,1000.4,2.3,3.0,107,99,1.9,105,28.2,28.6,28.2,85,82,0.0,2,33.47
58222,2022-08-08 21:00:00,1001.0,1003.9,1001.0,1000.8,1.7,2.1,107,103,1.3,104,27.4,27.9,27.4,89,86,0.0,2,32.02
58223,2022-08-08 21:00:00,1000.2,1004.1,1000.2,999.9,2.5,3.8,152,173,2.1,178,30.5,31.0,30.5,71,69,0.0,2,36.56
58224,2022-08-08 21:00:00,995.5,1003.5,995.6,995.5,2.2,3.8,208,189,1.9,189,28.8,28.9,28.8,73,72,0.0,2,32.83
58225,2022-08-08 21:00:00,996.0,1004.0,996.0,995.8,3.1,4.8,191,180,3.3,168,29.9,30.3,29.9,75,74,0.0,2,36.03
58234,2022-08-08 21:00:00,999.5,1004.2,999.6,999.3,1.3,1.4,188,197,1.1,182,28.8,29.3,28.6,79,76,0.0,1,33.99
58236,2022-08-08 21:00:00,1000.5,1004.4,1000.6,1000.4,1.1,1.7,248,226,0.9,234,28.1,28.4,28.1,91,91,0.0,1,34.54
58240,2022-08-08 21:00:00,1003.2,1004.5,1003.2,1002.9,1.6,2.2,143,151,1.0,143,28.9,29.4,28.9,80,77,0.0,1,34.46
58306,2022-08-08 21:00:00,992.9,1003.6,993.0,992.9,2.2,3.7,262,290,0.8,224,29.6,30.3,29.6,73,69,0.0,1,34.76
58311,2022-08-08 21:00:00,995.4,1003.8,995.4,995.2,1.2,2.6,191,197,0.9,192,29.1,29.6,29.0,71,70,0.0,1,33.14
58314,2022-08-08 21:00:00,994.2,1004.1,994.2,994.0,2.2,4.1,242,229,1.4,238,29.7,29.7,28.5,65,65,0.0,2,33.25
58316,2022-08-08 21:00:00,1001.1,1003.9,1001.2,1001.1,1.5,2.0,217,148,1.1,176,28.4,29.2,28.4,75,72,0.0,1,32.26
58317,2022-08-08 21:00:00,957.5,1005.7,957.6,957.4,1.1,1.3,298,999017,0.0,331,24.3,24.7,24.3,99,99,0.0,1,25.37
58319,2022-08-08 21:00:00,994.8,1004.5,994.9,994.8,1.8,2.6,219,283,0.8,219,26.6,27.1,26.6,84,82,0.0,1,29.16
58320,2022-08-08 21:00:00,1001.0,1004.1,1001.0,1000.9,1.2,1.7,107,79,0.5,119,25.4,26.1,25.4,94,92,0.0,1,26.45
58321,2022-08-08 21:00:00,997.7,1003.4,997.7,997.6,1.6,1.9,160,180,0.7,161,26.8,27.4,26.8,86,83,0.0,1,29.89
58323,2022-08-08 21:00:00,1001.9,1004.0,1002.1,1001.8,2.0,2.8,177,190,1.8,191,29.4,29.9,29.4,80,79,0.0,2,35.88
58326,2022-08-08 21:00:00,1000.9,1004.5,1000.9,1000.8,0.9,1.8,239,32,0.7,147,29.0,29.7,28.9,74,68,0.0,1,33.49
58327,2022-08-08 21:00:00,999.2,1004.4,999.3,999.1,2.9,4.3,143,157,1.8,152,29.0,29.2,29.0,79,78,0.0,2,34.53
58329,2022-08-08 21:00:00,1003.4,1004.6,1003.4,1003.3,1.4,2.0,191,224,0.7,185,28.9,29.3,28.8,93,93,0.0,1,37.73
58330,2022-08-08 21:00:00,1001.3,1004.4,1001.4,1001.2,1.2,1.8,290,282,1.1,242,27.6,28.1,27.6,89,87,0.0,1,32.6
58331,2022-08-08 21:00:00,1002.2,1004.6,1002.2,1002.0,1.9,2.8,233,216,1.8,218,31.7,32.2,31.7,70,65,0.0,2,39.54
58334,2022-08-08 21:00:00,1003.4,1004.7,1003.4,1003.3,1.5,2.6,219,128,1.4,227,30.5,31.6,30.5,75,68,0.0,1,37.7
58335,2022-08-08 21:00:00,997.8,1004.6,997.9,997.6,2.0,2.2,87,75,1.2,84,29.7,29.7,29.5,75,74,0.0,1,35.49
58336,2022-08-08 21:00:00,995.8,1004.6,995.8,995.7,2.3,2.8,149,143,2.3,143,29.5,30.1,29.4,72,70,0.0,2,34.29
58337,2022-08-08 21:00:00,997.8,1004.7,997.9,997.8,1.8,2.4,273,264,0.7,251,26.7,26.9,26.5,86,85,0.0,1,29.64
58338,2022-08-08 21:00:00,1000.3,1004.9,1000.3,1000.2,1.8,2.1,211,212,0.8,213,28.6,29.3,28.6,80,77,0.0,1,33.65
58417,2022-08-08 21:00:00,992.7,1005.1,992.7,992.5,1.5,1.9,270,112,1.1,309,28.1,28.4,28.1,86,84,0.0,1,33.4
58429,2022-08-08 21:00:00,1003.5,1004.9,1003.6,1003.5,0.8,1.3,34,999017,0.1,3,29.6,30.4,29.6,82,78,0.0,0,36.98
58431,2022-08-08 21:00:00,1000.2,1004.8,1000.3,1000.1,1.1,1.3,197,277,0.8,153,26.7,27.2,26.7,93,91,0.0,1,30.77
58432,2022-08-08 21:00:00,998.7,1004.7,998.7,998.5,1.8,2.9,183,179,1.1,194,25.9,26.6,25.9,88,85,0.0,1,27.72
58433,2022-08-08 21:00:00,1001.5,1005.1,1001.5,1001.4,2.3,3.3,177,185,0.6,163,27.9,28.2,27.7,83,83,0.0,1,32.3
58435,2022-08-08 21:00:00,981.6,1005.9,981.7,981.6,1.6,2.2,127,121,0.9,120,24.8,25.2,24.8,91,87,0.0,1,25.71
58436,2022-08-08 21:00:00,995.7,1005.6,995.8,995.6,1.9,2.5,166,138,1.0,139,25.6,26.4,25.5,81,77,0.0,1,26.33
58437,2022-08-08 21:00:00,816.4,1009.1,816.5,816.3,8.3,13.0,183,186,6.6,186,17.8,18.0,17.8,88,85,0.0,4,17.93
58441,2022-08-08 21:00:00,999.7,1005.5,999.9,999.7,1.4,1.9,183,179,1.2,185,24.0,24.7,23.9,88,85,0.0,1,24.75
58442,2022-08-08 21:00:00,1003.0,1005.0,1003.0,1002.9,3.3,4.5,129,123,3.4,124,29.4,29.9,29.4,76,72,0.0,2,34.93
58520,2022-08-08 21:00:00,984.6,1006.2,984.7,984.6,1.2,1.2,312,28,0.4,301,24.6,24.7,24.4,94,93,0.0,1,25.57
58523,2022-08-08 21:00:00,980.7,1006.3,980.8,980.7,1.0,1.5,309,345,0.3,315,24.4,24.5,24.4,97,97,0.0,1,25.43
58530,2022-08-08 21:00:00,987.1,1006.1,987.1,987.0,1.7,2.3,262,206,1.3,228,25.4,25.8,25.4,82,80,0.0,1,26.14
58531,2022-08-08 21:00:00,989.9,1006.0,990.0,989.8,1.8,2.4,200,215,1.0,203,26.3,27.2,26.3,85,75,0.0,1,28.53
58534,2022-08-08 21:00:00,986.9,1006.0,987.0,986.8,1.7,2.6,256,353,0.5,253,26.3,26.7,26.2,89,87,0.0,1,28.76
58724,2022-08-08 21:00:00,977.9,1008.1,977.9,977.5,1.4,1.9,143,272,1.7,228,22.7,23.4,22.7,97,94,0.0,1,23.56
58725,2022-08-08 21:00:00,983.4,1008.0,983.5,983.3,1.4,1.9,266,224,1.1,236,23.8,24.0,23.8,94,93,0.0,1,24.69
58730,2022-08-08 21:00:00,983.2,1008.3,983.3,983.0,1.7,2.6,79,56,1.4,68,24.5,24.6,24.5,89,87,0.0,2,25.33
58731,2022-08-08 21:00:00,977.0,1008.1,977.1,976.9,0.8,1.3,200,152,0.9,141,23.9,24.2,23.9,97,95,0.0,1,24.88
58734,2022-08-08 21:00:00,985.7,1007.9,985.8,985.6,1.3,1.5,101,88,1.2,85,24.4,24.8,24.4,90,88,0.0,1,25.25
58735,2022-08-08 21:00:00,979.0,1008.3,979.1,978.8,1.4,1.8,20,294,0.9,10,24.4,24.4,24.1,96,94,0.0,1,25.4
58736,2022-08-08 21:00:00,978.9,1008.4,978.9,978.7,1.1,2.1,8,80,0.6,42,23.7,24.4,23.6,99,95,0.0,1,24.71
58737,2022-08-08 21:00:00,990.5,1008.1,990.6,990.4,1.3,1.5,113,150,0.3,123,24.6,24.7,24.4,96,95,0.0,1,25.62
58744,2022-08-08 21:00:00,916.5,1009.0,916.5,916.3,2.2,2.5,276,266,1.1,314,20.2,20.7,20.2,94,92,0.0,1,20.73
58747,2022-08-08 21:00:00,911.1,1008.7,911.2,911.0,2.0,3.2,312,317,1.6,312,22.4,22.5,22.0,87,87,0.0,2,22.97
58748,2022-08-08 21:00:00,1002.8,1008.6,1002.8,1002.6,2.1,3.6,360,343,1.0,352,26.2,26.7,26.2,81,80,0.0,1,28.11
58749,2022-08-08 21:00:00,933.5,1009.3,933.5,933.3,1.6,2.0,191,165,1.2,174,21.0,21.2,21.0,93,92,0.0,1,21.58
58754,2022-08-08 21:00:00,1004.3,1008.5,1004.3,1004.0,1.9,2.8,9,35,1.2,28,27.3,27.4,27.3,79,79,0.0,1,30.31
58818,2022-08-08 21:00:00,967.7,1008.0,968.1,967.7,1.8,2.3,57,71,0.6,49,22.6,23.2,22.6,97,96,0.0,1,23.45
58819,2022-08-08 21:00:00,967.3,1008.3,967.7,967.3,1.1,2.2,242,229,1.7,356,22.1,22.7,22.1,97,96,0.0,1,22.9
58820,2022-08-08 21:00:00,969.7,1008.2,969.7,969.5,1.0,1.6,87,102,0.7,331,22.9,23.1,22.9,94,93,0.0,1,23.7
58822,2022-08-08 21:00:00,969.6,1008.0,969.6,969.3,1.6,2.1,197,166,1.2,147,23.4,23.8,23.4,93,90,0.0,1,24.22
58823,2022-08-08 21:00:00,988.4,1008.3,988.5,988.3,1.2,1.9,233,999017,0.0,225,24.3,24.5,24.2,92,89,0.0,1,25.19
58824,2022-08-08 21:00:00,968.2,1008.3,968.4,968.2,0.6,1.5,17,89,0.5,272,22.0,22.7,22.0,96,94,0.0,1,22.76
58826,2022-08-08 21:00:00,994.6,1008.3,994.6,994.4,1.3,1.8,11,352,0.7,3,24.5,24.9,24.5,89,86,0.0,1,25.33
58828,2022-08-08 21:00:00,984.6,1008.3,984.7,984.6,1.8,2.2,53,34,1.7,48,24.7,25.1,24.7,86,85,0.0,1,25.47
58836,2022-08-08 21:00:00,968.2,1008.6,968.2,968.0,1.2,1.8,312,105,0.6,313,24.7,24.9,24.7,90,88,0.0,1,25.58
58837,2022-08-08 21:00:00,985.5,1008.7,985.7,985.5,1.1,1.4,191,10,0.8,185,22.6,22.8,22.6,95,94,0.0,1,23.4
58839,2022-08-08 21:00:00,991.4,1008.3,991.4,991.2,1.5,1.9,326,132,1.0,326,25.7,26.1,25.7,93,91,0.0,1,27.34
58843,2022-08-08 21:00:00,1001.5,1008.1,1001.5,1001.2,2.6,3.3,315,311,1.8,309,25.6,26.0,25.6,86,84,0.0,2,26.46
58844,2022-08-08 21:00:00,1001.4,1008.1,1001.4,1001.1,1.9,2.9,233,310,1.7,280,26.0,26.5,26.0,93,90,0.0,1,28.15
58845,2022-08-08 21:00:00,999.0,1008.1,999.1,999.0,2.5,3.4,287,282,1.8,281,24.9,25.1,24.9,92,91,0.0,2,25.85
58846,2022-08-08 21:00:00,1004.4,1008.2,1004.5,1004.3,1.6,2.4,23,24,1.5,19,27.3,27.8,27.3,75,74,0.0,1,29.88
58847,2022-08-08 21:00:00,998.4,1008.0,998.4,998.1,2.1,3.0,300,298,2.3,295,26.7,27.2,26.7,82,81,0.0,2,29.24
58848,2022-08-08 21:00:00,1006.4,1008.1,1006.4,1006.2,2.3,3.7,320,94,0.6,303,26.7,27.0,26.5,86,83,0.0,1,29.64
58850,2022-08-08 21:00:00,997.4,1008.0,997.4,997.1,4.6,7.3,11,22,3.1,13,27.5,27.6,27.4,83,83,0.0,3,31.26
58911,2022-08-08 21:00:00,973.1,1008.0,973.5,973.0,1.4,2.2,43,333,1.5,8,23.3,23.4,23.3,91,91,0.0,1,24.06
58917,2022-08-08 21:00:00,973.1,1007.6,973.8,973.1,1.2,1.8,87,57,1.1,93,23.3,23.3,23.0,100,100,0.0,1,24.3
58918,2022-08-08 21:00:00,982.8,1008.1,983.3,982.8,1.2,1.9,54,75,0.9,76,23.4,23.7,23.4,97,97,0.0,1,24.33
58923,2022-08-08 21:00:00,964.0,1008.8,964.1,964.0,1.8,2.4,14,24,1.0,10,22.9,23.1,22.9,95,93,0.0,1,23.73
58926,2022-08-08 21:00:00,981.7,1008.6,982.0,981.7,1.4,1.8,188,89,0.4,181,22.1,22.4,22.1,97,96,0.0,1,22.9
58927,2022-08-08 21:00:00,966.2,1008.7,966.8,966.2,2.1,2.6,85,115,2.2,107,22.5,22.8,22.5,94,94,0.0,2,23.26
58928,2022-08-08 21:00:00,989.7,1008.7,990.1,989.7,1.6,2.4,115,56,1.5,119,22.6,22.9,22.6,96,95,0.0,1,23.42
58929,2022-08-08 21:00:00,993.4,1008.3,993.4,993.3,2.5,4.1,222,243,1.9,237,25.5,25.9,25.5,84,82,0.0,2,26.3
58931,2022-08-08 21:00:00,834.5,1009.9,834.7,834.5,6.0,6.8,238,234,2.3,223,17.2,17.6,17.1,89,86,0.0,2,17.3
58932,2022-08-08 21:00:00,998.6,1008.4,998.6,998.4,1.7,2.5,8,355,1.1,11,25.7,25.9,25.7,91,90,0.0,1,27.31
58934,2022-08-08 21:00:00,987.3,1008.1,987.4,987.3,2.2,2.8,301,296,2.2,298,24.6,25.3,24.6,95,92,0.0,2,25.6
58935,2022-08-08 21:00:00,937.0,1008.4,937.3,937.0,2.2,3.0,276,295,2.0,290,22.6,22.8,22.6,95,95,0.0,2,23.4
58938,2022-08-08 21:00:00,1000.1,1007.7,1000.4,1000.1,1.8,2.4,25,359,1.8,31,27.8,28.0,27.8,82,81,0.0,2,31.89
58941,2022-08-08 21:00:00,1004.9,1008.0,1004.9,1004.6,1.5,2.0,338,296,1.0,323,26.5,27.1,26.5,83,77,0.0,1,28.87
58942,2022-08-08 21:00:00,999.1,1007.8,999.3,999.0,2.7,3.4,219,223,2.4,215,25.5,25.6,24.9,89,89,0.0,2,26.43
58944,2022-08-08 21:00:00,1004.1,1007.7,1004.1,1004.0,1.6,2.7,318,327,1.8,332,27.8,27.8,27.6,86,86,0.0,1,32.55
58946,2022-08-08 21:00:00,998.5,1007.8,998.7,998.5,1.3,1.9,357,42,0.5,10,27.5,27.5,27.3,81,80,0.0,1,31.01
59113,2022-08-08 21:00:00,982.3,1008.4,982.8,982.2,3.7,4.9,3,25,3.1,15,22.8,22.9,22.8,100,100,0.0,3,23.75
59122,2022-08-08 21:00:00,1003.0,1008.1,1003.4,1003.0,1.8,2.7,11,36,1.8,359,25.5,25.6,25.4,89,86,0.0,1,26.43
59124,2022-08-08 21:00:00,1002.0,1008.3,1002.3,1002.0,1.5,1.7,270,999017,0.0,291,24.6,24.6,24.5,96,95,0.0,1,25.62
59125,2022-08-08 21:00:00,995.7,1008.3,996.0,995.7,1.6,1.8,323,308,1.2,312,24.0,24.3,23.9,95,95,0.0,1,24.94
59127,2022-08-08 21:00:00,1004.0,1007.9,1004.3,1003.9,2.4,3.8,301,277,1.9,292,26.1,26.3,26.1,89,86,0.0,2,28.25
59129,2022-08-08 21:00:00,1000.6,1007.7,1001.0,1000.6,2.6,3.7,346,324,2.1,7,25.0,25.1,25.0,93,93,0.0,2,25.98
59130,2022-08-08 21:00:00,1002.4,1007.7,1002.7,1002.4,2.0,2.6,200,171,0.8,175,25.8,26.1,25.7,94,93,0.0,1,27.63
59131,2022-08-08 21:00:00,988.2,1007.8,988.3,988.2,2.2,3.4,295,286,2.3,290,25.2,25.4,25.2,92,91,0.0,2,26.18
59133,2022-08-08 21:00:00,1005.0,1007.6,1005.2,1005.0,1.1,1.3,218,999017,0.0,220,27.1,27.1,27.0,89,89,0.0,0,31.19
59134,2022-08-08 21:00:00,991.9,1007.9,992.2,991.9,2.4,3.0,264,270,2.0,261,26.6,26.7,26.6,87,87,0.0,2,29.39
59320,2022-08-08 21:00:00,1002.7,1007.1,1003.2,1002.7,2.1,2.7,338,216,1.5,327,25.6,25.6,25.3,92,90,0.0,1,26.62
59322,2022-08-08 21:00:00,1004.5,1007.4,1005.0,1004.5,2.0,3.3,321,294,1.6,336,26.6,26.7,26.5,87,87,0.0,2,29.39
57598,2022-08-08 21:00:00,989.0,1005.7,989.0,988.8,1.3,2.2,60,7,0.8,56,25.5,25.8,25.4,94,92,0.0,1,26.56
57694,2022-08-08 21:00:00,977.0,1006.1,977.0,976.6,1.5,2.5,180,266,0.9,181,25.3,25.6,25.3,100,100,0.0,1,26.5
57696,2022-08-08 21:00:00,995.8,1006.1,995.8,995.4,1.4,2.0,360,18,1.4,11,26.8,27.3,26.8,92,90,0.0,1,30.88
57698,2022-08-08 21:00:00,991.8,1005.9,991.8,991.4,1.4,1.7,319,330,1.2,328,26.4,26.8,26.4,90,87,0.0,1,29.08
57699,2022-08-08 21:00:00,995.2,1005.8,995.3,994.9,2.0,3.0,166,182,1.5,171,27.8,27.9,27.6,84,83,0.0,2,32.19
57783,2022-08-08 21:00:00,992.4,1005.8,992.5,992.2,1.4,2.1,76,73,1.1,89,26.9,27.2,26.9,83,82,0.0,1,29.79
57786,2022-08-08 21:00:00,992.4,1005.6,992.5,992.2,1.4,1.9,188,214,1.0,178,27.6,28.2,27.6,78,76,0.0,1,30.87
57789,2022-08-08 21:00:00,984.1,1006.1,984.2,984.1,1.9,2.6,42,45,1.3,28,25.1,25.5,25.1,91,89,0.0,1,26.04
57792,2022-08-08 21:00:00,992.3,1005.7,992.4,992.1,3.2,6.1,126,148,3.2,131,27.9,28.3,27.9,76,74,0.0,2,31.28
57793,2022-08-08 21:00:00,990.5,1005.2,990.6,990.3,1.6,2.2,222,237,1.0,227,26.8,27.2,26.8,85,84,0.0,1,29.73
57794,2022-08-08 21:00:00,985.8,1005.9,985.8,985.7,1.1,1.5,253,224,1.1,251,25.8,26.2,25.7,97,96,0.0,1,27.7
57796,2022-08-08 21:00:00,985.1,1006.4,985.1,984.7,3.3,7.4,222,209,2.4,223,27.5,27.9,27.2,72,72,0.0,2,29.95
57798,2022-08-08 21:00:00,996.8,1006.6,996.8,996.4,1.6,3.0,180,209,1.1,186,27.1,27.4,27.1,77,75,0.0,1,29.67
57799,2022-08-08 21:00:00,998.6,1006.7,998.7,998.4,2.6,5.6,153,196,2.1,174,28.5,28.7,28.5,71,71,0.0,2,31.83
57883,2022-08-08 21:00:00,978.1,1006.9,978.1,977.8,1.3,2.0,186,179,0.8,147,23.9,24.2,23.8,92,90,0.0,1,24.75
57891,2022-08-08 21:00:00,989.4,1006.4,989.4,989.0,1.5,2.2,169,106,1.0,164,24.0,24.4,23.9,93,92,0.0,1,24.88
57894,2022-08-08 21:00:00,915.7,1007.5,915.7,915.4,0.6,1.2,283,255,0.4,287,20.7,20.8,20.7,94,94,0.0,1,21.28
57895,2022-08-08 21:00:00,995.4,1007.0,995.7,995.4,4.5,7.6,160,170,3.4,184,27.3,27.7,27.3,79,75,0.0,3,30.31
57896,2022-08-08 21:00:00,992.7,1007.1,992.7,992.5,1.9,3.1,287,279,2.4,274,25.1,25.5,25.1,100,95,0.0,2,26.28
57899,2022-08-08 21:00:00,995.3,1007.1,995.4,995.1,3.1,5.0,190,183,3.0,186,27.7,27.8,26.6,73,73,0.0,2,30.46
57990,2022-08-08 21:00:00,976.4,1008.2,976.4,976.1,1.6,2.1,93,999017,0.0,90,23.6,23.7,23.4,100,100,0.0,1,24.63
57991,2022-08-08 21:00:00,992.1,1007.7,992.2,992.0,1.5,2.2,278,277,1.6,278,24.8,25.1,24.8,96,95,0.0,1,25.84
57992,2022-08-08 21:00:00,993.2,1007.6,993.6,993.2,1.7,2.4,183,181,0.8,190,26.2,26.4,26.1,82,80,0.0,1,28.15
57993,2022-08-08 21:00:00,991.8,1007.4,992.1,991.8,1.3,1.6,43,24,1.0,64,27.0,27.7,27.0,79,74,0.0,1,29.65
57994,2022-08-08 21:00:00,983.2,1007.5,983.4,983.2,1.7,2.9,278,258,1.5,266,23.7,24.0,23.7,95,95,0.0,2,24.61
57995,2022-08-08 21:00:00,984.3,1007.4,985.0,984.3,1.3,1.8,356,354,0.9,358,24.5,24.9,24.5,94,91,0.0,1,25.46
58502,2022-08-08 21:00:00,995.3,1005.1,995.3,995.0,0.0,0.0,999017,999017,0.0,999017,26.5,27.0,26.4,84,83,0.0,0,28.93
58503,2022-08-08 21:00:00,1000.2,1005.0,1000.2,999.9,0.4,0.6,290,999017,0.1,276,28.0,28.9,28.0,83,79,0.0,0,32.57
58505,2022-08-08 21:00:00,997.8,1004.9,997.8,997.5,2.9,5.6,203,202,2.3,211,30.3,30.5,29.2,67,67,0.0,2,35.02
58506,2022-08-08 21:00:00,882.0,1006.9,882.0,881.9,5.5,10.7,168,178,5.2,165,22.6,22.9,22.6,87,84,0.0,3,23.19
58507,2022-08-08 21:00:00,992.1,1005.3,992.1,991.9,2.5,3.3,239,228,1.7,233,27.0,27.6,26.9,87,84,0.0,2,30.57
58508,2022-08-08 21:00:00,996.2,1005.4,996.2,995.9,0.8,1.0,276,285,0.4,190,26.7,26.7,26.5,100,100,0.0,1,31.93
58509,2022-08-08 21:00:00,1001.5,1005.7,1001.5,1001.2,2.6,4.1,207,213,2.0,212,30.0,30.3,30.0,72,70,0.0,2,35.53
58510,2022-08-08 21:00:00,1001.0,1005.1,1001.0,1000.8,4.3,6.7,150,152,4.4,158,29.5,29.9,29.5,82,76,0.0,3,36.68
58512,2022-08-08 21:00:00,994.0,1005.2,994.1,993.9,3.9,7.2,135,149,4.1,142,29.6,29.6,29.0,70,70,0.0,3,34.08
58514,2022-08-08 21:00:00,1001.4,1005.7,1001.4,1001.1,1.8,2.7,256,265,1.9,256,29.0,29.0,28.9,82,78,0.0,2,35.18
58517,2022-08-08 21:00:00,996.7,1005.5,996.8,996.4,2.4,3.4,101,134,2.2,106,28.2,28.6,28.2,92,89,0.0,2,35.1
58519,2022-08-08 21:00:00,1001.6,1006.0,1001.6,1001.2,2.8,4.2,122,127,2.6,120,29.9,30.1,29.9,75,75,0.0,2,36.03
58524,2022-08-08 21:00:00,996.2,1006.2,996.2,996.0,1.6,2.3,45,57,1.5,29,25.8,26.2,25.8,93,92,0.0,1,27.61
58527,2022-08-08 21:00:00,995.5,1006.1,995.5,995.3,2.5,3.1,25,6,1.8,30,27.2,27.6,27.2,89,87,0.0,2,31.46
58529,2022-08-08 21:00:00,987.6,1006.5,987.7,987.5,2.2,3.3,36,26,1.8,39,24.7,25.1,24.7,95,94,0.0,2,25.71
58600,2022-08-08 21:00:00,996.8,1006.0,996.8,996.4,2.2,3.7,304,264,0.6,316,27.0,27.4,26.9,89,88,0.0,1,30.92
58601,2022-08-08 21:00:00,997.0,1006.2,997.0,996.5,1.4,1.9,212,263,1.3,224,26.1,26.9,26.1,95,92,0.0,1,28.52
58602,2022-08-08 21:00:00,995.7,1005.9,995.7,995.2,2.9,4.1,224,224,3.2,221,26.2,26.2,25.5,100,100,0.0,2,29.07
58605,2022-08-08 21:00:00,1000.8,1006.0,1000.9,1000.5,3.0,5.1,173,219,1.5,175,28.2,29.3,28.2,81,73,0.0,1,32.77
58606,2022-08-08 21:00:00,1000.6,1006.0,1000.6,1000.0,2.7,4.6,200,238,1.5,206,29.7,29.9,29.7,76,75,0.0,2,35.74
58607,2022-08-08 21:00:00,1003.3,1006.0,1003.3,1003.0,1.8,3.0,163,171,1.5,172,28.7,29.2,28.7,82,78,0.0,1,34.32
58608,2022-08-08 21:00:00,998.5,1006.1,998.5,998.3,1.8,2.1,225,229,0.9,227,27.8,27.8,27.6,80,79,0.0,1,31.6
