Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan
58326,2022-08-08 09:00:00,999.4,1003.0,999.5,999.3,2.9,5.4,200,142,2.0,185,37.3,37.7,37.0,44,44,0.0,2,43.62
58327,2022-08-08 09:00:00,997.9,1003.1,997.9,997.6,6.6,9.8,174,189,3.9,169,36.1,36.6,35.9,51,49,0.0,3,43.85
58329,2022-08-08 09:00:00,1001.8,1003.0,1002.0,1001.7,2.0,4.4,259,214,1.5,232,37.4,37.8,37.0,48,46,0.0,1,45.83
58330,2022-08-08 09:00:00,999.7,1002.8,999.8,999.6,3.4,6.6,256,203,1.9,237,38.2,39.1,38.1,44,40,0.0,2,45.86
58331,2022-08-08 09:00:00,1000.6,1003.0,1000.7,1000.6,3.3,5.4,214,255,2.7,216,37.7,38.5,37.4,47,44,0.0,2,46.11
58334,2022-08-08 09:00:00,1001.7,1003.0,1002.0,1001.7,2.1,4.3,180,221,0.4,306,38.2,38.2,37.6,49,47,0.0,1,48.6
58335,2022-08-08 09:00:00,996.3,1003.1,996.5,996.3,3.7,6.2,121,97,3.1,118,36.4,37.6,36.4,51,48,0.0,2,44.65
58336,2022-08-08 09:00:00,994.4,1003.2,994.5,994.2,3.0,5.8,180,115,2.1,180,37.5,39.1,37.4,46,43,0.0,2,45.08
58337,2022-08-08 09:00:00,996.0,1002.9,996.3,996.0,3.6,5.3,360,339,2.0,342,38.3,38.5,37.9,46,45,0.0,2,47.18
58338,2022-08-08 09:00:00,998.3,1002.9,998.6,998.3,2.4,3.9,53,119,2.5,92,37.5,37.9,37.4,45,44,0.0,2,44.59
58417,2022-08-08 09:00:00,991.2,1003.6,991.4,991.0,5.2,7.9,146,184,4.7,181,34.4,35.0,34.4,60,58,0.0,3,43.3
58429,2022-08-08 09:00:00,1001.7,1003.1,1001.9,1001.7,5.4,8.4,233,227,4.6,248,37.1,37.4,36.9,44,43,0.0,3,43.14
58431,2022-08-08 09:00:00,998.1,1002.7,998.3,998.1,2.2,3.4,90,142,0.9,112,38.0,39.7,38.0,45,39,0.0,2,45.86
58432,2022-08-08 09:00:00,996.3,1002.3,996.4,996.2,3.0,5.5,250,242,2.1,234,39.0,39.8,38.9,39,37,0.0,2,45.26
58433,2022-08-08 09:00:00,999.3,1002.9,999.5,999.3,3.9,6.4,11,14,2.6,36,38.1,38.5,38.0,50,48,0.0,2,48.89
58435,2022-08-08 09:00:00,979.2,1003.4,979.5,979.1,3.7,5.5,228,223,3.4,222,37.8,38.3,37.6,36,35,0.0,2,41.28
58436,2022-08-08 09:00:00,993.2,1003.1,993.4,993.2,3.7,5.9,110,136,2.0,94,38.2,38.5,38.0,37,34,0.0,2,42.53
58437,2022-08-08 09:00:00,816.2,1008.5,816.5,816.2,3.5,5.7,113,108,4.1,100,20.6,22.5,20.5,81,69,0.0,3,20.83
58441,2022-08-08 09:00:00,997.9,1003.7,998.1,997.9,3.1,5.3,98,99,2.4,108,37.5,38.4,37.5,44,41,0.0,2,44.11
58442,2022-08-08 09:00:00,1001.2,1003.2,1001.3,1001.2,3.0,5.4,93,135,3.4,112,38.4,38.9,38.4,39,36,0.0,2,43.87
58520,2022-08-08 09:00:00,982.7,1004.2,982.9,982.7,4.1,6.2,135,171,2.4,142,34.8,36.0,33.9,54,50,0.0,2,41.8
58523,2022-08-08 09:00:00,978.5,1004.0,978.8,978.5,3.3,5.8,273,272,2.7,276,35.1,35.8,35.1,53,48,0.0,2,42.15
58530,2022-08-08 09:00:00,984.5,1003.4,984.7,984.5,2.4,5.0,214,241,1.6,226,36.7,37.8,36.5,42,39,0.0,2,41.37
58531,2022-08-08 09:00:00,987.3,1003.3,987.6,987.2,2.6,4.5,200,204,2.4,218,37.7,38.5,37.5,40,39,0.0,2,42.75
58534,2022-08-08 09:00:00,984.4,1003.5,984.7,984.3,2.5,3.7,177,185,2.6,168,37.3,38.1,36.9,39,38,0.0,2,41.45
58724,2022-08-08 09:00:00,974.4,1004.6,974.7,974.4,2.9,5.4,135,160,1.7,139,34.8,35.0,34.5,46,43,0.0,2,38.75
58725,2022-08-08 09:00:00,980.1,1004.7,980.5,980.1,2.6,4.2,111,132,1.7,142,34.4,34.8,34.3,49,47,0.0,2,38.93
58730,2022-08-08 09:00:00,980.0,1005.0,980.4,980.0,2.6,4.9,125,139,2.2,116,34.8,36.0,34.8,40,38,0.0,2,36.85
58731,2022-08-08 09:00:00,973.8,1004.8,974.4,973.8,2.9,4.7,203,247,2.6,222,35.4,36.3,34.8,41,40,0.0,2,38.29
58734,2022-08-08 09:00:00,982.7,1004.9,983.3,982.7,1.1,2.3,357,322,0.9,343,35.1,35.6,34.5,44,43,0.0,1,38.7
58735,2022-08-08 09:00:00,975.7,1004.9,976.1,975.7,2.9,4.7,225,241,2.8,217,34.7,36.0,34.5,46,42,0.0,2,38.54
58736,2022-08-08 09:00:00,975.6,1005.1,975.8,975.6,2.8,4.7,267,252,1.7,256,35.6,35.9,35.2,41,41,0.0,2,38.69
58737,2022-08-08 09:00:00,987.3,1004.8,987.8,987.3,1.5,2.5,245,119,0.8,229,35.5,36.0,35.4,43,41,0.0,1,39.18
58744,2022-08-08 09:00:00,914.3,1006.5,914.4,914.3,4.0,5.5,127,92,2.3,137,31.3,31.8,31.0,44,39,0.0,2,31.97
58747,2022-08-08 09:00:00,909.3,1007.0,909.5,909.3,2.8,4.8,93,107,2.1,104,29.1,29.4,28.6,53,52,0.0,2,30.18
58748,2022-08-08 09:00:00,999.5,1005.3,999.5,999.1,4.2,7.5,225,149,3.6,200,34.9,36.3,34.9,52,46,0.0,3,41.23
58749,2022-08-08 09:00:00,931.7,1007.4,931.7,931.5,3.8,6.6,42,48,3.2,41,29.5,30.8,29.3,62,56,0.0,3,32.27
58754,2022-08-08 09:00:00,1002.4,1006.6,1002.5,1002.2,4.6,7.1,130,153,2.7,152,33.2,33.7,32.9,60,56,0.0,2,40.03
58818,2022-08-08 09:00:00,965.1,1005.4,965.5,965.1,2.2,3.0,224,154,1.6,203,32.1,32.6,31.2,53,51,0.0,2,35.31
58819,2022-08-08 09:00:00,964.8,1005.7,965.1,964.7,3.3,5.4,262,274,0.9,260,29.9,30.6,28.8,64,62,0.0,2,33.45
58820,2022-08-08 09:00:00,966.5,1004.9,966.8,966.4,1.8,3.7,124,61,1.6,111,34.0,34.5,33.1,47,44,0.0,2,37.42
58822,2022-08-08 09:00:00,966.4,1004.8,966.7,966.3,2.4,3.7,152,162,1.5,138,34.0,36.7,33.8,45,40,0.0,2,36.81
58823,2022-08-08 09:00:00,985.0,1004.8,985.7,985.0,2.0,3.8,76,143,1.3,119,34.4,35.0,34.3,44,41,0.0,1,37.29
58824,2022-08-08 09:00:00,965.2,1005.2,965.8,965.2,1.1,2.0,321,313,0.9,300,33.5,33.5,31.5,50,49,0.0,1,37.32
58826,2022-08-08 09:00:00,990.9,1004.6,991.4,990.9,1.8,3.2,90,110,1.3,89,35.7,36.2,35.6,40,38,0.0,1,38.55
58828,2022-08-08 09:00:00,981.2,1004.9,981.5,981.1,3.2,5.3,37,29,2.8,41,35.0,36.6,34.9,42,36,0.0,2,37.83
58836,2022-08-08 09:00:00,965.0,1005.3,965.3,965.0,2.3,4.4,258,273,2.0,278,34.3,34.6,34.0,43,38,0.0,2,36.79
58837,2022-08-08 09:00:00,981.8,1004.9,982.1,981.7,3.4,4.7,23,42,1.8,23,34.4,34.8,34.4,44,41,0.0,2,37.29
58839,2022-08-08 09:00:00,988.2,1005.1,988.4,988.2,3.4,4.7,110,116,3.7,113,35.4,36.1,35.3,45,40,0.0,2,39.69
58843,2022-08-08 09:00:00,1000.4,1007.0,1000.4,1000.0,5.3,8.4,128,132,5.7,132,29.6,30.3,29.6,80,71,0.0,3,36.46
58844,2022-08-08 09:00:00,998.5,1005.2,998.6,998.5,4.7,7.0,143,129,4.8,145,34.5,35.2,34.5,53,50,0.0,3,40.64
58845,2022-08-08 09:00:00,996.9,1006.0,997.0,996.6,6.7,8.5,121,131,6.9,126,32.3,33.3,32.3,62,58,0.0,4,38.44
58846,2022-08-08 09:00:00,1002.2,1006.0,1002.2,1001.9,3.0,5.2,125,133,2.5,143,34.2,35.0,34.2,51,48,0.0,2,39.19
58847,2022-08-08 09:00:00,996.0,1005.6,996.0,995.8,4.8,6.9,136,141,4.6,141,33.3,34.8,33.3,59,54,0.0,3,39.92
58848,2022-08-08 09:00:00,1004.8,1006.4,1004.9,1004.4,3.7,6.0,119,76,2.4,99,31.9,33.0,31.8,66,59,0.0,3,38.73
58850,2022-08-08 09:00:00,996.6,1007.2,996.6,996.5,5.4,7.3,107,106,5.2,100,28.8,30.3,28.7,87,76,0.0,3,35.77
58911,2022-08-08 09:00:00,970.1,1005.0,970.2,969.9,3.4,5.0,26,53,1.9,76,33.0,33.2,32.2,52,50,0.0,2,36.88
58917,2022-08-08 09:00:00,970.1,1004.5,970.3,970.0,2.1,3.3,183,177,0.6,120,34.4,34.5,33.8,48,47,0.0,1,38.58
58918,2022-08-08 09:00:00,980.1,1005.3,980.2,979.3,8.5,14.3,153,161,7.6,160,30.5,35.7,30.5,60,40,0.0,4,33.81
58923,2022-08-08 09:00:00,960.8,1005.5,961.1,960.8,2.6,5.0,205,222,1.1,187,32.2,33.7,32.1,56,51,0.0,2,36.34
58926,2022-08-08 09:00:00,977.7,1004.5,977.8,977.6,2.8,4.7,135,147,2.1,87,35.4,35.8,35.2,44,39,0.0,2,39.32
58927,2022-08-08 09:00:00,964.1,1006.5,964.1,963.0,7.0,12.6,213,191,4.5,203,28.1,33.7,28.1,69,52,0.0,4,30.72
58928,2022-08-08 09:00:00,986.2,1005.1,986.3,986.0,4.2,6.7,228,213,2.4,220,34.0,34.8,33.7,53,48,0.0,2,39.44
58929,2022-08-08 09:00:00,990.5,1005.4,990.6,990.4,3.0,5.1,124,115,2.2,96,33.7,34.0,33.5,55,52,0.0,2,39.45
58931,2022-08-08 09:00:00,834.0,1009.3,834.0,833.9,5.3,6.4,153,158,5.2,144,21.2,23.0,21.2,84,75,0.0,3,21.57
58932,2022-08-08 09:00:00,995.3,1005.1,995.3,995.1,5.0,7.9,101,99,4.1,99,34.7,35.7,34.7,53,45,0.0,3,41.14
58934,2022-08-08 09:00:00,984.6,1005.4,984.7,984.5,3.4,5.1,200,167,3.2,194,33.6,34.2,33.6,55,51,0.0,3,39.21
58935,2022-08-08 09:00:00,935.2,1006.7,935.2,935.0,3.1,4.9,174,182,2.7,190,30.2,31.0,30.2,57,53,0.0,2,32.61
58938,2022-08-08 09:00:00,998.8,1006.3,998.8,998.4,5.7,8.0,155,167,5.8,154,30.0,31.2,30.0,77,73,0.0,3,36.83
58941,2022-08-08 09:00:00,1003.2,1006.3,1003.2,1002.7,5.5,9.4,143,150,4.9,140,31.9,32.9,31.9,66,63,0.0,3,38.73
58942,2022-08-08 09:00:00,997.6,1006.3,997.6,997.4,4.7,6.6,115,114,2.7,107,31.6,32.2,31.5,60,60,0.0,3,36.16
58944,2022-08-08 09:00:00,1003.1,1006.7,1003.1,1002.7,4.8,7.1,360,128,4.0,35,30.0,30.9,29.7,76,67,0.0,3,36.56
58946,2022-08-08 09:00:00,996.7,1006.0,996.7,996.4,3.7,6.8,107,102,3.9,104,32.2,33.3,32.2,63,58,0.0,3,38.51
59113,2022-08-08 09:00:00,980.4,1006.4,981.0,980.2,3.0,3.7,8,9,2.8,35,25.4,26.5,25.4,93,75,0.0,2,26.42
59122,2022-08-08 09:00:00,1000.4,1005.5,1000.4,1000.0,3.0,5.0,191,154,3.3,162,33.9,34.8,33.8,56,53,0.0,2,40.31
59124,2022-08-08 09:00:00,999.6,1005.9,999.6,999.3,2.8,4.5,318,301,1.5,302,30.9,30.9,28.2,74,74,0.0,2,38.55
59125,2022-08-08 09:00:00,994.1,1006.7,994.1,993.1,4.6,9.3,160,88,4.4,180,26.9,30.8,26.9,87,75,9.9,3,30.31
59127,2022-08-08 09:00:00,1002.3,1006.2,1002.3,1001.6,3.7,6.2,146,152,2.5,142,30.7,33.9,30.7,76,66,0.0,2,38.59
59129,2022-08-08 09:00:00,999.6,1006.7,999.6,998.8,6.4,8.2,188,162,5.8,176,30.7,31.9,30.6,68,66,0.0,4,36.25
59130,2022-08-08 09:00:00,1000.4,1005.7,1000.4,1000.0,4.2,7.0,163,158,4.5,146,32.8,35.1,32.8,64,45,0.0,3,40.46
59131,2022-08-08 09:00:00,986.1,1005.8,986.1,985.9,4.6,9.3,143,126,5.2,134,32.4,35.6,32.4,62,49,0.0,3,38.69
59133,2022-08-08 09:00:00,1004.1,1006.7,1004.1,1003.7,4.4,6.4,102,146,2.7,108,29.8,30.1,29.7,81,72,0.0,2,37.33
59134,2022-08-08 09:00:00,990.4,1006.4,990.5,990.0,5.2,7.7,152,151,4.8,153,29.4,30.9,29.4,76,72,0.0,3,34.93
59320,2022-08-08 09:00:00,1002.1,1006.5,1002.1,1001.7,6.4,9.6,135,129,5.0,136,30.7,31.9,30.7,64,60,0.0,3,35.19
59322,2022-08-08 09:00:00,1003.6,1006.4,1003.6,1003.1,5.0,7.7,121,124,4.1,124,32.4,33.6,32.3,60,58,0.0,3,38.03
57598,2022-08-08 09:00:00,986.6,1003.2,987.3,986.6,4.0,7.2,121,9,1.2,105,31.1,33.7,31.1,61,53,0.0,1,35.32
57694,2022-08-08 09:00:00,974.2,1003.3,974.5,974.2,4.5,7.1,79,72,2.7,68,33.9,35.1,33.0,59,55,0.0,2,41.49
57696,2022-08-08 09:00:00,992.8,1003.0,993.0,992.7,2.2,4.4,118,113,1.6,147,37.4,37.6,37.2,43,43,0.0,2,43.4
57698,2022-08-08 09:00:00,988.9,1003.0,989.0,988.9,3.6,5.6,177,177,4.3,179,36.9,37.8,36.5,45,41,0.0,3,43.12
57699,2022-08-08 09:00:00,992.6,1003.2,992.7,992.5,3.2,4.6,131,141,2.6,115,35.4,36.7,35.1,52,48,0.0,2,42.49
57783,2022-08-08 09:00:00,989.4,1002.8,989.4,989.3,5.8,8.5,183,194,3.0,176,35.9,37.6,35.7,46,41,0.0,3,41.19
57786,2022-08-08 09:00:00,989.7,1002.9,990.0,989.5,2.2,4.8,180,174,2.6,248,37.4,37.5,36.1,43,41,0.0,2,43.4
57789,2022-08-08 09:00:00,981.5,1003.4,981.5,981.0,6.0,9.5,219,216,6.2,228,33.7,37.9,33.7,51,38,0.0,4,38.07
57792,2022-08-08 09:00:00,989.7,1003.2,989.9,989.6,3.3,5.4,178,168,3.4,162,36.4,37.3,36.4,46,41,0.0,2,42.36
57793,2022-08-08 09:00:00,988.2,1002.9,988.6,988.2,2.7,3.4,245,246,2.3,237,35.8,36.2,34.3,52,47,0.0,2,43.53
57794,2022-08-08 09:00:00,983.6,1003.6,983.8,983.5,5.2,7.9,179,184,4.3,183,32.8,34.9,32.6,53,49,0.0,3,36.75
57796,2022-08-08 09:00:00,982.4,1003.7,982.5,982.3,3.6,5.5,173,154,3.0,162,35.3,36.4,35.3,44,39,0.0,2,39.11
57798,2022-08-08 09:00:00,993.6,1003.4,993.7,993.6,3.5,6.3,200,193,3.2,192,36.4,37.7,36.4,44,41,0.0,2,41.52
57799,2022-08-08 09:00:00,995.7,1003.8,996.0,995.7,2.7,5.0,126,131,3.2,138,35.0,35.7,34.9,51,44,0.0,2,41.07
57883,2022-08-08 09:00:00,975.3,1004.1,975.4,975.3,3.4,6.5,110,118,2.0,119,34.9,35.8,34.9,41,40,0.0,2,37.33
57891,2022-08-08 09:00:00,986.3,1003.3,986.4,986.2,3.7,6.3,76,127,2.9,88,36.1,36.9,36.1,49,43,0.0,2,42.94
57894,2022-08-08 09:00:00,914.2,1006.2,914.2,914.1,1.4,2.7,177,125,1.1,167,29.9,30.2,29.2,60,57,0.0,1,32.64
57895,2022-08-08 09:00:00,992.4,1004.0,992.5,992.2,4.8,7.5,155,153,4.7,171,34.1,35.0,34.1,53,52,0.0,3,39.68
57896,2022-08-08 09:00:00,989.5,1003.9,989.5,989.1,3.2,6.1,127,160,1.7,134,34.5,36.5,34.5,55,49,0.0,2,41.44
57899,2022-08-08 09:00:00,992.2,1004.0,992.5,992.2,1.9,2.9,154,127,1.2,140,33.5,34.5,33.1,52,48,0.0,1,37.96
57990,2022-08-08 09:00:00,973.5,1005.2,973.6,973.3,2.4,4.8,267,99,1.3,305,28.5,31.3,28.3,86,63,0.0,2,34.59
57991,2022-08-08 09:00:00,988.5,1004.1,988.6,988.3,2.3,3.5,177,191,1.8,149,34.8,35.3,34.4,49,48,0.0,2,39.83
57992,2022-08-08 09:00:00,989.7,1004.1,989.7,989.5,2.4,5.1,191,203,1.7,128,35.7,36.7,35.6,43,40,0.0,2,39.6
57993,2022-08-08 09:00:00,988.6,1004.2,988.7,988.3,2.8,4.4,88,93,2.3,64,33.5,33.9,33.4,58,56,0.0,2,40.06
57994,2022-08-08 09:00:00,979.8,1004.0,979.8,979.7,3.1,4.6,248,258,1.6,243,34.8,35.6,34.1,50,45,0.0,2,40.2
57995,2022-08-08 09:00:00,981.2,1004.2,981.2,981.0,3.2,4.9,105,112,3.2,110,34.5,36.2,34.5,48,42,0.0,2,38.8
58502,2022-08-08 09:00:00,993.3,1003.0,993.8,993.2,0.0,0.0,999017,999017,0.0,999017,34.2,35.0,34.1,57,57,0.0,0,41.48
58503,2022-08-08 09:00:00,998.1,1002.8,998.4,997.9,2.4,4.1,132,153,1.8,144,36.3,37.1,36.3,52,49,0.0,2,44.87
58505,2022-08-08 09:00:00,995.6,1002.7,996.1,995.6,5.2,8.8,248,216,4.6,230,36.3,37.5,36.3,47,45,0.0,3,42.55
58506,2022-08-08 09:00:00,881.3,1006.0,881.7,881.2,3.1,6.4,162,169,4.1,174,27.0,28.3,27.0,62,60,0.0,2,28.23
58507,2022-08-08 09:00:00,989.9,1003.0,990.3,989.8,4.0,5.4,298,263,2.3,232,34.0,34.4,31.6,60,57,0.0,2,42.18
58508,2022-08-08 09:00:00,994.2,1003.4,994.8,994.1,5.4,8.5,143,137,3.3,154,34.4,34.9,34.4,60,58,0.0,3,43.3
58509,2022-08-08 09:00:00,999.3,1003.5,999.8,999.3,3.5,6.6,92,104,3.2,97,35.1,35.8,35.1,58,54,0.0,3,44.39
58510,2022-08-08 09:00:00,999.4,1003.5,999.9,999.4,5.7,8.1,202,187,4.9,198,34.5,34.8,34.5,60,56,0.0,3,43.59
58512,2022-08-08 09:00:00,992.5,1003.7,992.8,992.4,4.9,8.0,234,190,2.9,153,35.4,36.3,35.4,49,46,0.0,2,41.23
58514,2022-08-08 09:00:00,999.7,1004.0,1000.3,999.7,3.7,4.8,188,185,2.6,188,35.0,35.1,34.7,58,56,0.0,2,44.1
58517,2022-08-08 09:00:00,994.9,1003.7,995.5,994.9,4.6,6.3,142,148,4.0,149,34.9,35.4,34.5,56,55,0.0,3,42.92
58519,2022-08-08 09:00:00,999.4,1003.9,999.9,999.4,3.1,5.4,99,148,2.0,187,36.0,36.4,35.6,47,46,0.0,2,41.83
58524,2022-08-08 09:00:00,994.0,1003.9,994.4,994.0,2.8,4.9,177,136,1.3,192,36.5,37.1,36.3,45,43,0.0,2,42.17
58527,2022-08-08 09:00:00,993.3,1003.9,993.8,993.3,5.1,7.0,284,274,4.1,285,37.4,38.1,37.1,45,42,0.0,2,44.34
58529,2022-08-08 09:00:00,985.4,1004.2,985.8,985.4,2.2,3.4,243,311,1.6,309,35.5,36.1,35.2,50,48,0.0,1,41.88
58600,2022-08-08 09:00:00,994.1,1003.3,994.4,994.0,2.6,5.1,138,133,1.5,142,35.8,36.0,35.6,53,50,0.0,2,43.99
58601,2022-08-08 09:00:00,994.3,1003.4,994.7,994.3,2.5,4.4,182,139,2.3,156,36.5,36.7,36.1,47,46,0.0,2,43.04
58602,2022-08-08 09:00:00,993.2,1003.4,993.7,993.2,2.8,4.2,200,196,2.2,207,36.4,37.0,35.8,46,43,0.0,2,42.36
58605,2022-08-08 09:00:00,998.2,1003.4,998.4,998.0,2.4,4.3,104,130,1.9,115,37.1,37.9,37.0,46,43,0.0,2,44.07
58606,2022-08-08 09:00:00,998.1,1003.5,998.4,998.1,3.2,5.5,138,104,3.0,103,36.4,36.8,36.3,45,45,0.0,2,41.93
58607,2022-08-08 09:00:00,1001.0,1003.7,1001.2,1000.9,2.4,9.1,159,92,2.4,121,36.2,36.4,35.9,48,47,0.0,2,42.75
58608,2022-08-08 09:00:00,996.0,1003.6,996.3,996.0,2.0,4.7,85,120,1.4,120,36.5,37.8,36.1,47,42,0.0,2,43.04
58609,2022-08-08 09:00:00,1000.7,1003.7,1001.0,1000.6,2.8,4.4,115,116,2.4,117,36.4,37.2,36.4,51,46,0.0,2,44.65
