Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan
58221,2022-08-08 06:00:00,1000.2,1003.3,1000.8,1000.2,3.5,5.3,242,234,2.8,239,37.6,37.8,36.7,48,47,0.0,3,46.37
58222,2022-08-08 06:00:00,1000.6,1003.5,1001.1,1000.6,3.2,5.1,169,155,2.8,171,37.3,37.6,37.2,53,49,0.0,2,48.25
58223,2022-08-08 06:00:00,999.5,1003.4,1000.0,999.5,3.7,6.3,236,231,3.1,246,37.6,38.0,36.9,51,48,0.0,3,48.0
58224,2022-08-08 06:00:00,995.2,1003.2,995.7,995.2,3.0,5.2,177,166,2.0,176,37.7,37.9,36.6,41,40,0.0,2,43.19
58225,2022-08-08 06:00:00,995.6,1003.6,996.0,995.6,3.8,6.3,228,216,3.4,169,36.8,36.9,36.3,52,51,0.0,3,46.25
58234,2022-08-08 06:00:00,998.7,1003.3,999.3,998.7,4.0,3.4,200,159,2.5,230,38.5,38.6,37.6,43,40,0.0,2,46.1
58236,2022-08-08 06:00:00,999.7,1003.6,1000.3,999.7,4.4,7.0,180,186,2.5,169,38.3,38.4,37.9,48,44,0.0,3,48.31
58240,2022-08-08 06:00:00,1002.7,1004.0,1003.1,1002.7,3.4,5.3,197,207,2.3,206,37.7,37.7,36.8,51,47,0.0,2,48.29
58306,2022-08-08 06:00:00,992.0,1002.7,992.5,992.0,2.9,5.4,205,249,1.7,244,38.5,38.6,37.4,43,43,0.0,2,46.1
58311,2022-08-08 06:00:00,994.3,1002.6,994.9,994.3,3.0,6.2,121,104,2.7,127,39.1,39.3,38.2,43,41,0.0,2,47.65
58314,2022-08-08 06:00:00,993.0,1002.7,993.3,993.0,2.6,4.9,34,269,1.4,20,38.3,39.1,37.9,42,40,0.0,1,45.09
58316,2022-08-08 06:00:00,1000.3,1003.1,1000.8,1000.3,3.4,5.6,132,126,2.1,130,37.9,38.3,37.1,49,48,0.0,2,47.74
58317,2022-08-08 06:00:00,956.8,1004.7,957.0,956.8,4.1,7.0,177,180,2.8,156,34.4,34.7,33.7,54,53,0.0,3,40.79
58319,2022-08-08 06:00:00,994.7,1004.3,995.1,994.7,5.4,9.4,203,200,4.8,186,35.1,35.5,34.3,57,56,0.0,3,43.92
58320,2022-08-08 06:00:00,1000.5,1003.6,1000.9,1000.5,4.9,7.4,155,130,4.0,135,37.2,37.3,36.4,51,50,0.0,3,46.86
58321,2022-08-08 06:00:00,996.9,1002.6,997.3,996.9,3.9,5.7,104,152,3.1,124,37.0,38.5,37.0,52,44,0.0,3,46.82
58323,2022-08-08 06:00:00,1001.7,1003.8,1002.1,1001.7,6.5,10.6,183,166,5.9,180,36.9,37.1,36.3,50,50,0.0,3,45.5
58326,2022-08-08 06:00:00,1000.5,1004.1,1000.9,1000.4,3.4,6.8,267,177,3.1,226,37.5,37.9,37.2,47,46,0.0,2,45.58
58327,2022-08-08 06:00:00,999.0,1004.2,999.4,999.0,7.0,10.4,186,184,5.5,197,35.9,36.1,35.3,53,52,0.0,4,44.26
58329,2022-08-08 06:00:00,1003.1,1004.3,1003.6,1003.1,4.4,7.7,259,189,3.4,194,36.6,36.7,35.8,53,51,0.0,2,46.21
58330,2022-08-08 06:00:00,1000.8,1003.9,1001.3,1000.8,3.4,7.0,194,215,2.0,223,38.2,38.6,37.0,46,45,0.0,2,46.92
58331,2022-08-08 06:00:00,1001.9,1004.3,1002.4,1001.9,4.9,8.1,222,220,3.8,222,37.7,38.1,37.2,45,43,0.0,3,45.09
58334,2022-08-08 06:00:00,1003.0,1004.3,1003.6,1003.0,2.0,3.9,143,336,1.6,156,36.9,37.5,36.6,51,49,0.0,1,46.02
58335,2022-08-08 06:00:00,997.7,1004.5,998.1,997.7,3.9,5.9,124,168,1.7,121,36.6,38.4,36.6,53,48,0.0,2,46.21
58336,2022-08-08 06:00:00,995.5,1004.3,995.9,995.5,3.0,6.4,242,260,2.1,274,40.5,40.7,39.0,42,40,0.0,2,50.82
58337,2022-08-08 06:00:00,997.2,1004.1,997.6,997.2,2.5,4.9,259,61,2.1,136,38.3,38.5,37.0,46,43,0.0,1,47.18
58338,2022-08-08 06:00:00,999.5,1004.1,1000.0,999.5,3.9,6.7,273,213,4.2,266,38.4,38.6,37.7,43,41,0.0,3,45.84
58417,2022-08-08 06:00:00,992.8,1005.1,993.3,992.8,5.6,8.1,211,149,3.3,185,34.0,34.2,33.2,62,59,0.0,3,43.03
58429,2022-08-08 06:00:00,1003.1,1004.5,1003.5,1003.0,4.9,8.1,259,268,5.0,263,37.6,37.7,36.9,46,46,0.0,3,45.34
58431,2022-08-08 06:00:00,999.4,1004.0,999.9,999.4,2.5,4.6,233,116,1.5,222,38.7,38.9,38.1,41,41,0.0,2,45.56
58432,2022-08-08 06:00:00,997.6,1003.6,998.0,997.6,2.7,5.6,194,220,1.8,200,38.6,39.2,38.1,39,39,0.0,2,44.33
58433,2022-08-08 06:00:00,1000.6,1004.2,1001.1,1000.6,2.0,3.3,93,321,1.3,108,39.5,40.0,38.4,45,42,0.0,1,49.91
58435,2022-08-08 06:00:00,980.7,1004.9,981.0,980.7,3.5,6.4,205,192,2.8,197,37.4,37.8,36.2,40,38,0.0,2,42.08
58436,2022-08-08 06:00:00,994.4,1004.3,994.9,994.4,2.5,4.7,96,108,2.7,118,39.3,39.6,37.4,34,33,0.0,2,43.52
58437,2022-08-08 06:00:00,817.2,1009.6,817.3,817.1,3.6,5.5,59,77,1.8,72,21.3,21.7,21.1,85,81,0.0,2,21.71
58441,2022-08-08 06:00:00,999.0,1004.8,999.6,999.0,2.4,3.8,73,63,0.6,128,38.9,39.0,36.4,38,35,0.0,1,44.53
58442,2022-08-08 06:00:00,1002.4,1004.4,1002.9,1002.4,1.9,3.4,228,225,1.3,257,38.0,38.0,36.7,42,42,0.0,1,44.36
58520,2022-08-08 06:00:00,984.1,1005.6,984.6,984.1,2.7,4.8,290,323,1.6,177,35.9,36.2,34.7,51,49,0.0,2,43.33
58523,2022-08-08 06:00:00,980.0,1005.5,980.4,980.0,2.8,4.6,295,137,1.6,289,35.1,35.8,34.3,54,51,0.0,2,42.58
58530,2022-08-08 06:00:00,986.0,1004.9,986.5,986.0,1.5,3.2,273,261,1.6,215,37.9,38.2,34.9,42,41,0.0,1,44.12
58531,2022-08-08 06:00:00,988.7,1004.7,989.1,988.7,2.6,4.3,200,344,1.3,232,37.8,38.1,36.3,42,41,0.0,1,43.89
58534,2022-08-08 06:00:00,985.9,1005.0,986.3,985.9,2.8,5.4,253,266,3.0,254,37.0,37.1,35.7,44,43,0.0,2,42.91
58724,2022-08-08 06:00:00,976.0,1006.2,976.7,976.0,2.9,5.3,169,109,2.5,133,33.7,34.1,33.1,52,51,0.0,2,38.4
58725,2022-08-08 06:00:00,981.8,1006.5,982.6,981.8,2.9,6.0,85,39,3.4,60,33.5,33.5,32.5,54,53,0.0,2,38.63
58730,2022-08-08 06:00:00,981.5,1006.5,982.3,981.5,2.4,4.9,170,226,1.2,236,34.5,34.7,33.1,45,44,0.0,2,37.8
58731,2022-08-08 06:00:00,975.4,1006.5,976.0,975.4,3.0,5.5,262,206,2.5,214,34.8,34.9,32.9,44,43,0.0,2,38.08
58734,2022-08-08 06:00:00,984.5,1006.8,985.4,984.5,2.0,3.7,158,166,1.1,178,33.5,33.5,32.3,48,48,0.0,1,36.71
58735,2022-08-08 06:00:00,977.1,1006.3,977.8,977.1,2.8,5.6,295,263,3.0,256,35.1,35.1,34.0,48,43,0.0,2,40.14
58736,2022-08-08 06:00:00,977.0,1006.6,977.8,977.0,2.8,4.5,298,261,1.4,267,34.3,34.8,33.5,43,42,0.0,2,36.79
58737,2022-08-08 06:00:00,989.2,1006.8,990.0,989.2,2.3,3.8,293,302,1.9,326,33.6,33.6,32.3,55,54,0.0,2,39.21
58744,2022-08-08 06:00:00,915.2,1007.4,915.7,915.2,3.6,6.7,96,180,1.1,97,31.2,31.7,30.2,44,43,0.0,2,31.82
58747,2022-08-08 06:00:00,910.0,1007.6,910.5,910.0,2.9,5.4,101,87,1.8,100,29.0,29.3,28.5,58,56,0.0,2,30.73
58748,2022-08-08 06:00:00,1000.0,1005.8,1000.9,1000.0,2.7,4.7,222,124,1.1,217,37.6,37.6,35.9,32,32,0.0,2,39.42
58749,2022-08-08 06:00:00,932.2,1007.5,932.5,932.1,3.4,6.5,287,353,1.0,303,31.6,31.8,29.9,54,50,0.0,2,34.58
58754,2022-08-08 06:00:00,1002.4,1006.6,1002.7,1002.3,4.8,7.8,181,151,4.4,133,35.6,36.4,35.1,49,43,0.0,3,41.71
58818,2022-08-08 06:00:00,966.2,1006.5,966.9,966.2,2.0,4.4,14,43,2.3,124,32.5,32.6,31.3,58,57,0.0,2,37.62
58819,2022-08-08 06:00:00,965.9,1006.6,966.6,965.9,3.4,5.5,138,141,2.9,152,33.0,33.1,31.5,56,54,0.0,2,38.14
58820,2022-08-08 06:00:00,968.0,1006.5,968.9,968.0,2.4,5.1,177,201,2.3,254,33.1,34.0,31.6,50,46,0.0,2,36.49
58822,2022-08-08 06:00:00,967.8,1006.2,968.6,967.8,3.1,5.3,121,115,1.6,121,33.8,34.3,33.0,50,47,0.0,2,37.96
58823,2022-08-08 06:00:00,986.9,1006.8,987.8,986.9,2.4,4.4,53,30,1.8,90,32.7,33.0,31.6,59,57,0.0,2,38.42
58824,2022-08-08 06:00:00,966.6,1006.7,967.5,966.6,1.1,2.4,98,102,1.0,98,32.8,32.9,31.6,57,56,0.0,1,38.0
58826,2022-08-08 06:00:00,992.7,1006.5,993.7,992.7,2.0,3.7,124,351,1.0,98,33.8,33.9,32.3,52,51,0.0,1,38.63
58828,2022-08-08 06:00:00,982.8,1006.5,983.8,982.8,1.6,2.8,315,309,1.1,330,35.0,35.0,32.5,45,45,0.0,1,38.83
58836,2022-08-08 06:00:00,966.3,1006.8,967.0,966.3,3.3,5.5,295,248,3.6,273,33.4,33.6,32.4,47,45,0.0,2,36.22
58837,2022-08-08 06:00:00,983.2,1006.4,984.3,983.2,3.3,4.7,42,114,0.9,32,33.7,33.7,32.0,51,44,0.0,2,38.07
58839,2022-08-08 06:00:00,989.3,1006.2,990.1,989.3,2.9,4.2,132,134,2.7,134,35.3,37.0,35.3,45,43,0.0,2,39.47
58843,2022-08-08 06:00:00,1000.8,1007.4,1001.2,1000.8,5.6,8.8,125,136,5.3,131,30.6,31.5,30.5,70,66,0.0,3,36.54
58844,2022-08-08 06:00:00,999.3,1005.9,1000.2,999.3,3.3,5.2,188,203,2.6,175,35.8,35.8,34.9,45,44,0.0,2,40.56
58845,2022-08-08 06:00:00,997.6,1006.6,998.2,997.5,6.3,9.7,118,117,6.5,124,33.0,34.3,32.9,61,54,0.0,4,39.88
58846,2022-08-08 06:00:00,1002.5,1006.3,1003.3,1002.5,2.9,5.4,113,70,2.2,147,35.6,35.7,34.9,43,42,0.0,2,39.39
58847,2022-08-08 06:00:00,996.6,1006.2,997.3,996.6,4.2,7.7,119,113,2.5,122,34.0,35.9,34.0,54,46,0.0,3,39.81
58848,2022-08-08 06:00:00,1005.2,1006.8,1006.1,1005.2,3.7,5.8,105,133,3.5,102,33.8,34.0,33.0,56,55,0.0,2,40.06
58850,2022-08-08 06:00:00,997.1,1007.7,997.3,997.1,5.5,7.2,118,124,4.5,121,31.5,32.2,31.3,74,67,0.0,3,40.35
58911,2022-08-08 06:00:00,971.3,1006.2,972.2,971.3,2.8,4.3,204,179,1.3,235,33.4,33.4,32.4,54,49,0.0,1,38.4
58917,2022-08-08 06:00:00,971.6,1006.1,972.4,971.6,2.5,4.1,253,230,0.8,245,33.3,33.3,31.2,51,50,0.0,1,37.21
58918,2022-08-08 06:00:00,980.9,1006.0,981.8,980.9,3.9,6.6,153,170,3.6,176,34.3,35.0,33.3,44,42,0.0,3,37.09
58923,2022-08-08 06:00:00,961.7,1006.3,962.5,961.7,2.6,4.3,98,295,1.5,103,34.4,34.7,32.3,48,43,0.0,1,38.58
58926,2022-08-08 06:00:00,979.3,1006.2,980.3,979.3,3.0,4.6,273,266,3.4,285,33.6,33.6,31.8,54,54,0.0,2,38.86
58927,2022-08-08 06:00:00,964.2,1006.2,965.2,964.2,2.2,4.2,275,297,1.6,284,33.5,33.5,31.3,51,50,0.0,2,37.63
58928,2022-08-08 06:00:00,987.3,1006.2,988.1,987.3,2.8,4.6,158,55,1.2,158,34.1,34.3,33.4,53,50,0.0,2,39.68
58929,2022-08-08 06:00:00,991.6,1006.5,992.4,991.6,3.3,5.7,96,116,1.7,101,33.8,33.8,32.5,56,55,0.0,2,40.06
58931,2022-08-08 06:00:00,834.6,1009.9,835.1,834.6,3.3,5.3,159,65,3.0,195,21.8,23.9,21.8,84,72,0.0,2,22.23
58932,2022-08-08 06:00:00,996.0,1005.7,997.0,996.0,3.4,6.2,101,95,3.4,106,36.4,36.4,35.5,46,44,0.0,3,42.36
58934,2022-08-08 06:00:00,985.5,1006.3,986.4,985.5,3.0,4.6,115,33,1.8,96,34.1,34.1,33.2,56,55,0.0,1,40.82
58935,2022-08-08 06:00:00,936.0,1007.5,936.7,936.0,2.8,5.4,174,141,1.7,245,30.1,31.2,29.8,57,55,0.0,2,32.43
58938,2022-08-08 06:00:00,999.2,1006.7,1000.2,999.2,4.8,6.7,166,158,2.9,150,32.7,33.1,32.1,63,62,0.0,2,39.82
58941,2022-08-08 06:00:00,1003.7,1006.8,1004.3,1003.7,5.3,8.4,143,155,5.4,145,33.1,34.1,33.1,59,58,0.0,3,39.41
58942,2022-08-08 06:00:00,998.1,1006.7,998.9,998.1,4.2,6.7,118,64,2.6,90,32.8,33.3,32.5,60,57,0.0,2,39.01
58944,2022-08-08 06:00:00,1003.7,1007.3,1004.5,1003.7,4.2,7.2,28,33,3.7,45,30.7,31.3,30.6,69,67,0.0,3,36.52
58946,2022-08-08 06:00:00,997.3,1006.6,998.1,997.3,3.2,5.9,143,166,3.5,120,33.0,33.8,33.0,59,54,0.0,2,39.16
59113,2022-08-08 06:00:00,980.1,1005.7,981.0,980.1,2.7,5.0,256,218,1.5,215,34.4,34.5,33.0,49,49,0.0,2,38.93
59122,2022-08-08 06:00:00,1001.1,1006.2,1002.1,1001.1,2.6,4.5,219,51,1.1,203,34.0,34.6,33.6,53,52,0.0,2,39.44
59124,2022-08-08 06:00:00,1000.0,1006.2,1000.8,999.9,3.7,5.9,90,142,3.6,96,32.8,34.2,32.8,61,57,0.0,2,39.36
59125,2022-08-08 06:00:00,994.0,1006.5,994.7,994.0,4.3,7.1,138,150,3.3,93,30.7,32.7,28.8,71,67,1.5,3,37.09
59127,2022-08-08 06:00:00,1002.5,1006.4,1003.3,1002.5,4.4,7.9,233,227,1.8,246,31.7,34.0,29.4,79,57,0.2,2,42.89
59129,2022-08-08 06:00:00,999.4,1006.5,1000.2,999.4,4.4,7.2,149,165,3.8,173,33.2,33.2,32.5,61,61,0.0,2,40.41
59130,2022-08-08 06:00:00,1001.2,1006.5,1002.0,1001.1,2.5,3.9,169,235,1.6,150,34.9,35.0,33.9,49,48,0.0,1,40.06
59131,2022-08-08 06:00:00,987.0,1006.6,987.9,987.0,2.7,5.7,138,103,2.1,123,35.5,36.1,33.7,50,48,0.0,2,41.88
59133,2022-08-08 06:00:00,1004.2,1006.8,1005.2,1004.2,3.2,5.5,57,92,2.9,63,31.9,32.2,31.3,62,60,0.0,2,37.45
59134,2022-08-08 06:00:00,990.7,1006.6,991.7,990.7,2.2,4.7,155,122,1.6,296,32.9,33.9,32.8,66,56,0.0,2,41.51
59320,2022-08-08 06:00:00,1002.2,1006.6,1003.0,1002.2,4.5,6.2,110,170,4.0,144,32.8,33.2,32.4,59,56,0.0,3,38.67
59322,2022-08-08 06:00:00,1003.4,1006.2,1004.2,1003.4,3.9,6.7,101,124,2.7,105,34.3,34.3,33.6,57,56,0.0,2,41.74
57598,2022-08-08 06:00:00,987.3,1003.7,987.7,987.3,3.0,5.4,240,291,3.2,253,38.9,39.1,37.8,39,38,0.0,2,45.03
57694,2022-08-08 06:00:00,975.4,1004.3,975.9,975.4,3.0,5.4,236,219,2.6,222,36.2,36.9,35.2,48,46,0.0,2,42.75
57696,2022-08-08 06:00:00,994.5,1004.7,995.0,994.5,3.2,5.7,219,209,3.8,198,36.4,36.6,35.4,48,48,0.0,2,43.24
57698,2022-08-08 06:00:00,990.5,1004.5,991.1,990.5,2.3,4.1,216,351,0.9,213,37.1,37.1,35.7,50,47,0.0,1,46.05
57699,2022-08-08 06:00:00,994.2,1004.8,994.7,994.2,3.0,5.4,237,8,2.0,218,36.4,36.4,35.7,53,50,0.0,2,45.64
57783,2022-08-08 06:00:00,990.9,1004.2,991.5,990.9,3.1,5.0,332,286,3.2,339,37.9,38.0,36.6,41,41,0.0,2,43.65
57786,2022-08-08 06:00:00,990.9,1004.1,991.4,990.9,3.4,6.3,270,240,2.4,261,36.6,38.3,36.5,42,38,0.0,2,41.15
57789,2022-08-08 06:00:00,982.5,1004.3,983.3,982.5,3.3,5.4,155,123,2.0,233,37.1,37.1,35.7,41,38,0.0,2,41.84
57792,2022-08-08 06:00:00,991.2,1004.7,991.9,991.2,3.4,5.2,117,213,1.4,126,36.3,36.6,35.6,45,44,0.0,2,41.7
57793,2022-08-08 06:00:00,989.6,1004.3,990.1,989.6,2.4,4.0,284,181,0.8,265,35.6,36.3,35.3,46,45,0.0,1,40.5
57794,2022-08-08 06:00:00,984.6,1004.5,985.0,984.6,2.2,3.7,95,101,2.7,260,36.2,37.1,36.0,46,43,0.0,2,41.89
57796,2022-08-08 06:00:00,983.7,1004.9,984.5,983.7,2.6,5.4,243,272,2.0,210,37.1,37.2,35.1,41,41,0.0,2,41.84
57798,2022-08-08 06:00:00,994.9,1004.7,995.7,994.9,2.7,4.9,242,81,1.3,247,36.6,37.1,35.7,42,41,0.0,2,41.15
57799,2022-08-08 06:00:00,997.1,1005.2,997.8,997.0,3.0,5.2,200,209,3.3,210,36.0,36.4,34.8,46,45,0.0,2,41.42
57883,2022-08-08 06:00:00,976.3,1005.0,977.0,976.2,3.6,5.5,110,88,4.3,84,35.5,35.5,34.5,52,47,0.0,3,42.74
57891,2022-08-08 06:00:00,987.6,1004.6,988.3,987.6,4.5,7.0,96,62,3.6,72,36.1,37.6,36.1,51,43,0.0,3,43.85
57894,2022-08-08 06:00:00,915.2,1007.4,915.6,915.1,1.5,3.9,126,112,0.8,122,28.7,30.3,28.4,70,57,0.0,1,32.08
57895,2022-08-08 06:00:00,993.7,1005.3,994.5,993.6,5.1,8.2,127,169,3.7,157,34.8,35.0,33.7,55,54,0.0,3,42.22
57896,2022-08-08 06:00:00,990.6,1005.0,991.4,990.6,3.5,6.1,107,113,3.1,108,35.2,35.2,34.4,59,57,0.0,2,45.16
57899,2022-08-08 06:00:00,993.9,1005.8,994.4,993.9,5.9,10.7,169,154,3.7,163,29.6,34.7,29.6,68,55,0.0,3,33.65
57990,2022-08-08 06:00:00,974.3,1006.0,974.9,974.3,4.1,8.3,309,21,1.9,305,29.6,31.3,29.3,70,59,0.0,2,34.08
57991,2022-08-08 06:00:00,989.6,1005.2,990.3,989.6,3.1,5.9,222,157,2.0,117,35.1,35.6,34.7,49,48,0.0,1,40.52
57992,2022-08-08 06:00:00,991.1,1005.5,992.0,991.1,3.8,6.3,208,160,2.8,159,35.5,35.5,34.5,49,47,0.0,2,41.47
57993,2022-08-08 06:00:00,989.9,1005.6,990.6,989.9,3.9,7.2,111,108,1.9,109,31.8,33.9,31.6,60,54,0.0,2,36.61
57994,2022-08-08 06:00:00,981.1,1005.2,981.7,981.1,3.3,5.8,188,159,3.2,168,35.5,36.1,34.2,49,45,0.0,2,41.47
57995,2022-08-08 06:00:00,982.7,1005.7,983.6,982.7,3.8,6.5,148,112,2.4,171,34.7,35.0,33.1,46,46,0.0,2,38.54
58502,2022-08-08 06:00:00,995.0,1004.7,995.6,995.0,0.0,0.0,999017,999017,0.0,999017,35.0,35.2,34.3,58,57,0.0,0,44.1
58503,2022-08-08 06:00:00,999.3,1004.0,999.9,999.3,2.2,3.9,118,114,2.8,129,37.8,38.2,37.0,48,46,0.0,2,46.91
58505,2022-08-08 06:00:00,997.3,1004.4,997.9,997.3,5.3,9.2,217,237,5.5,217,36.4,36.7,35.8,51,49,0.0,3,44.65
58506,2022-08-08 06:00:00,882.5,1007.3,882.9,882.5,2.1,3.4,356,350,2.2,357,26.9,27.5,26.8,77,73,0.0,2,29.26
58507,2022-08-08 06:00:00,990.9,1003.9,991.5,990.9,5.6,8.3,62,65,5.2,62,36.8,37.1,35.6,53,52,0.0,3,46.78
58508,2022-08-08 06:00:00,996.0,1005.2,996.4,996.0,5.2,8.8,143,147,3.6,156,34.6,34.6,33.8,57,56,0.0,3,42.54
58509,2022-08-08 06:00:00,1001.1,1005.3,1001.6,1001.1,2.3,3.6,59,306,1.8,54,36.4,36.4,35.4,51,51,0.0,1,44.65
58510,2022-08-08 06:00:00,1001.2,1005.3,1001.8,1001.2,6.8,8.8,191,203,4.0,193,34.4,34.4,33.6,57,54,0.0,3,42.01
58512,2022-08-08 06:00:00,994.1,1005.3,994.5,994.1,5.0,9.4,232,181,5.1,220,35.8,36.2,35.4,48,48,0.0,3,41.77
58514,2022-08-08 06:00:00,1001.7,1006.0,1002.2,1001.7,4.0,5.5,174,179,3.2,181,34.1,34.1,33.0,61,59,0.0,3,42.88
58517,2022-08-08 06:00:00,996.9,1005.7,997.3,996.9,4.5,7.8,145,153,3.2,151,35.1,35.3,34.2,59,57,0.0,3,44.86
58519,2022-08-08 06:00:00,1001.4,1005.9,1001.9,1001.4,4.1,7.1,186,229,2.4,192,35.5,35.6,34.4,47,47,0.0,2,40.67
58524,2022-08-08 06:00:00,995.9,1005.8,996.2,995.9,2.5,5.3,245,183,3.1,160,37.0,37.0,35.6,43,43,0.0,2,42.47
58527,2022-08-08 06:00:00,995.3,1005.9,995.6,995.3,2.9,5.7,127,285,3.7,254,37.0,37.5,36.2,45,43,0.0,2,43.36
58529,2022-08-08 06:00:00,986.9,1005.7,987.4,986.9,2.4,4.7,344,348,2.9,322,34.9,36.2,34.6,53,44,0.0,2,41.64
58600,2022-08-08 06:00:00,995.8,1005.0,996.2,995.8,2.8,5.4,214,142,2.1,166,35.2,35.2,34.2,56,55,0.0,2,43.74
58601,2022-08-08 06:00:00,996.0,1005.1,996.5,996.0,3.1,5.1,157,198,2.7,162,36.0,36.3,34.8,48,48,0.0,2,42.26
58602,2022-08-08 06:00:00,995.0,1005.2,995.4,995.0,4.3,6.7,185,213,3.8,167,35.3,35.3,34.7,47,46,0.0,3,40.21
58605,2022-08-08 06:00:00,999.8,1005.1,1000.3,999.8,3.2,5.8,196,183,2.3,191,36.3,36.8,35.7,48,47,0.0,2,42.99
58606,2022-08-08 06:00:00,999.8,1005.2,1000.4,999.8,3.5,6.4,245,195,1.3,249,36.2,36.2,35.0,50,49,0.0,2,43.65
58607,2022-08-08 06:00:00,1002.7,1005.4,1003.3,1002.7,2.6,5.0,155,226,1.4,223,35.7,35.8,34.6,49,49,0.0,1,41.95
58608,2022-08-08 06:00:00,997.5,1005.1,998.1,997.5,3.7,5.4,235,298,3.0,254,36.2,36.5,35.3,48,46,0.0,2,42.75
58609,2022-08-08 06:00:00,1002.4,1005.4,1002.8,1002.3,2.3,3.5,98,42,2.2,122,35.9,36.7,35.9,53,52,0.0,2,44.26
