Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 03:00:00,998.6,1003.4,998.7,998.5,3.8,5.9,228,202,3.1,211,33.9,34.0,32.7,63,62,0.0,2,43.18,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 03:00:00,999.6,1003.6,999.8,999.5,3.8,7.0,256,209,4.9,201,35.9,36.0,34.4,55,54,0.0,3,45.23,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 03:00:00,999.9,1003.7,1000.0,999.8,4.2,7.5,191,217,3.7,190,35.3,35.4,34.7,61,57,0.0,3,46.46,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 03:00:00,999.1,1003.9,999.2,998.9,3.7,5.6,219,234,2.6,209,34.1,34.2,33.4,70,67,0.0,2,47.13,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 03:00:00,999.7,1003.9,999.9,999.6,2.5,5.0,228,202,2.1,216,34.4,34.4,33.2,62,62,0.0,2,44.21,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 03:00:00,1001.3,1004.3,1001.3,1000.9,4.3,7.6,202,223,4.5,213,36.0,36.2,35.2,53,53,0.0,3,44.53,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 03:00:00,999.2,1003.9,999.3,999.1,4.3,7.6,266,213,3.5,265,35.1,35.5,34.8,54,53,0.0,2,42.58,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 03:00:00,1001.1,1004.5,1001.1,1000.7,3.5,5.8,187,209,3.0,206,35.4,35.6,34.9,59,57,0.0,2,45.75,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 03:00:00,1000.8,1004.6,1000.8,1000.6,2.7,4.3,178,146,1.8,177,34.4,34.4,33.6,68,65,0.0,2,47.13,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 03:00:00,1003.5,1004.8,1003.6,1003.4,3.0,4.8,204,172,1.5,202,34.8,35.0,34.1,70,66,0.0,2,49.61,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
58040,2022-08-08 03:00:00,1003.8,1004.5,1003.8,1003.7,2.7,4.6,229,230,1.5,231,34.3,34.5,33.9,67,66,0.0,2,46.29,赣榆,中国,江苏省,连云港市,赣榆区,58040,34.8564,119.1269,5.3
58041,2022-08-08 03:00:00,1001.8,1004.9,1001.8,1001.5,1.7,2.4,57,61,1.5,80,35.4,35.5,34.2,67,64,0.0,1,50.06,西连岛,中国,江苏省,连云港市,连云区,58041,34.7778,119.4425,26.2
58044,2022-08-08 03:00:00,1004.2,1004.9,1004.2,1004.0,2.6,3.7,183,222,2.6,217,34.1,34.2,33.0,72,69,0.0,2,48.16,连云港,中国,江苏省,连云港市,市辖区,58044,34.5489,119.2347,4.7
58045,2022-08-08 03:00:00,1004.2,1004.9,1004.4,1004.2,3.9,6.2,191,205,2.6,193,34.8,35.0,34.0,65,64,0.0,2,46.92,响水,中国,江苏省,盐城市,响水县,58045,34.1142,119.3606,4.4
58047,2022-08-08 03:00:00,1004.1,1004.8,1004.1,1004.0,3.3,4.9,206,186,2.8,230,35.2,35.3,33.7,62,61,0.0,2,46.66,灌云,中国,江苏省,连云港市,灌云县,58047,34.2575,119.2361,4.8
58048,2022-08-08 03:00:00,1003.9,1004.9,1003.9,1003.8,3.0,4.5,190,209,2.1,193,34.9,35.0,34.0,63,63,0.0,2,46.22,灌南,中国,江苏省,连云港市,灌南县,58048,34.0639,119.2928,8.0
58049,2022-08-08 03:00:00,1004.7,1005.3,1004.8,1004.6,3.1,5.3,217,210,2.6,209,34.4,34.4,33.7,70,68,0.0,2,48.17,滨海,中国,江苏省,盐城市,滨海县,58049,34.0164,119.8031,4.1
54709,2022-08-08 03:00:00,1001.8,1004.8,1001.8,1001.3,3.5,5.4,45,57,3.6,61,26.9,27.2,26.7,100,100,0.8,3,32.58,武城,中国,山东省,德州市,武城县,54709,37.2333,116.0667,24.8
54712,2022-08-08 03:00:00,1003.1,1005.3,1003.2,1002.8,3.1,5.7,70,72,3.1,69,27.0,27.0,26.6,100,100,1.9,2,32.91,临邑,中国,山东省,德州市,临邑县,54712,37.2,116.8167,18.5
54714,2022-08-08 03:00:00,1002.0,1005.0,1002.2,1001.6,3.6,7.2,76,74,3.5,57,26.9,26.9,26.8,99,99,1.3,2,32.4,德州,中国,山东省,德州市,德城区,54714,37.35,116.3333,25.4
54715,2022-08-08 03:00:00,1003.2,1005.3,1003.2,1002.9,3.5,5.1,69,93,2.4,87,26.8,27.1,26.8,95,95,3.4,2,31.39,陵城,中国,山东省,临沂市,兰陵县,54715,37.3167,116.5167,17.6
54716,2022-08-08 03:00:00,1003.8,1005.9,1003.8,1003.0,4.5,8.7,51,63,3.9,62,26.7,27.4,26.7,89,89,0.0,3,30.12,宁津,中国,山东省,德州市,宁津县,54716,37.6667,116.8,17.3
54722,2022-08-08 03:00:00,1005.5,1006.4,1005.5,1004.6,5.8,10.9,65,61,3.6,62,26.5,26.8,26.3,96,95,0.0,3,29.78,无棣,中国,山东省,滨州市,无棣县,54722,37.75,117.6333,6.8
54723,2022-08-08 03:00:00,1005.3,1006.6,1005.3,1004.5,5.5,10.0,85,77,2.4,83,26.4,27.1,26.4,90,89,0.1,2,29.08,阳信,中国,山东省,滨州市,阳信县,54723,37.65,117.5667,10.1
54724,2022-08-08 03:00:00,1004.0,1005.8,1004.0,1003.1,3.0,5.4,64,81,1.7,61,27.5,27.5,26.8,94,94,0.0,2,33.32,商河,中国,山东省,济南市,商河县,54724,37.3167,117.1333,14.8
54725,2022-08-08 03:00:00,1004.7,1006.2,1004.7,1003.9,3.9,7.1,79,70,2.3,83,26.7,26.9,26.7,100,100,0.0,2,31.93,惠民,中国,山东省,滨州市,惠民县,54725,37.5,117.5333,11.7
54726,2022-08-08 03:00:00,1004.9,1006.4,1004.9,1003.9,5.6,10.4,76,80,5.2,77,26.6,27.1,26.6,94,94,0.0,3,29.93,乐陵,中国,山东省,德州市,乐陵市,54726,37.7,117.1833,11.5
54727,2022-08-08 03:00:00,975.8,1005.4,975.9,975.0,5.8,8.6,335,72,3.5,353,26.7,29.3,26.7,93,81,0.0,3,30.77,章丘,中国,山东省,济南市,章丘区,54727,36.65,117.5167,263.0
54728,2022-08-08 03:00:00,1005.2,1006.5,1005.2,1004.2,4.3,9.8,45,85,1.9,76,26.4,26.7,26.4,86,85,0.0,2,28.83,庆云,中国,山东省,德州市,庆云县,54728,37.7667,117.35,10.5
54729,2022-08-08 03:00:00,1004.5,1005.9,1004.5,1003.9,4.9,8.7,80,111,4.0,93,26.2,26.3,26.0,97,97,5.1,3,28.91,高青,中国,山东省,淄博市,高青县,54729,37.1667,117.8667,11.5
54734,2022-08-08 03:00:00,1003.9,1006.1,1003.9,1003.4,3.9,8.0,79,120,2.2,78,26.1,26.1,26.1,97,97,4.4,2,28.61,滨州,中国,山东省,滨州市,滨城区,54734,37.35,118.0333,17.8
54736,2022-08-08 03:00:00,1005.2,1006.0,1005.5,1004.5,3.2,6.1,84,75,1.3,80,27.4,27.7,27.4,95,92,6.6,2,33.22,东营,中国,山东省,东营市,东营区,54736,37.4333,118.6667,6.0
54744,2022-08-08 03:00:00,1005.4,1006.5,1005.4,1004.6,4.3,9.1,89,83,2.4,78,26.3,26.6,26.3,94,93,1.5,2,29.05,垦利,中国,山东省,东营市,垦利区,54744,37.5833,118.55,8.5
54749,2022-08-08 03:00:00,999.8,1005.4,999.8,999.5,2.3,4.4,101,93,1.8,96,27.4,27.4,26.5,90,90,0.0,2,32.22,莱州,中国,山东省,烟台市,莱州市,54749,37.1833,119.95,48.4
54751,2022-08-08 03:00:00,1001.1,1005.8,1001.3,1001.0,3.4,5.1,124,82,1.8,121,25.2,25.6,25.1,100,100,0.1,2,26.39,长岛,中国,山东省,烟台市,长岛县,54751,37.9392,120.7256,39.7
54752,2022-08-08 03:00:00,999.0,1006.0,999.4,998.7,2.6,4.5,73,80,1.1,76,25.6,25.6,25.0,95,95,3.4,1,27.1,蓬莱,中国,山东省,烟台市,蓬莱市,54752,37.8,120.7667,60.7
54753,2022-08-08 03:00:00,1005.6,1006.3,1005.6,1005.2,3.0,5.5,76,88,2.4,99,25.8,26.0,25.8,100,100,2.0,2,27.77,龙口,中国,山东省,烟台市,龙口市,54753,37.6333,120.3333,4.8
54755,2022-08-08 03:00:00,992.6,1006.1,992.7,992.1,3.2,5.3,11,33,3.3,41,26.4,26.5,25.8,92,92,1.0,2,29.21,招远,中国,山东省,烟台市,招远市,54755,37.3283,120.3869,117.8
54759,2022-08-08 03:00:00,982.7,1006.1,982.7,982.1,5.1,6.7,54,49,3.9,51,25.1,25.3,24.7,100,100,0.0,3,26.28,栖霞,中国,山东省,烟台市,栖霞市,54759,37.3247,120.8519,205.5
54764,2022-08-08 03:00:00,999.6,1005.9,999.6,999.2,1.4,2.8,347,4,0.9,347,27.2,27.2,25.8,90,90,0.2,1,31.65,福山,中国,山东省,烟台市,福山区,54764,37.4833,121.2333,53.9
54765,2022-08-08 03:00:00,996.2,1005.6,996.5,996.0,1.9,3.3,1,6,2.4,7,26.7,26.7,25.4,98,98,0.5,2,31.6,烟台,中国,山东省,烟台市,莱山区,54765,37.4833,121.4333,82.0
54776,2022-08-08 03:00:00,999.6,1005.2,1000.1,999.3,5.7,7.9,5,195,2.8,359,25.0,25.6,25.0,97,96,0.5,2,26.09,成山头,中国,山东省,威海市,荣成市,54776,37.4,122.7,47.7
54777,2022-08-08 03:00:00,992.0,1005.5,992.0,991.7,5.7,4.9,15,98,1.1,26,26.6,26.6,26.0,89,88,0.0,1,29.54,文登,中国,山东省,威海市,文登区,54777,37.2,122.0667,118.0
