Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 12:00:00,998.3,1003.2,998.3,997.8,1.1,1.5,135,139,0.8,145,32.0,32.9,31.8,88,73,0.0,1,47.99,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 12:00:00,999.6,1003.6,999.6,999.1,0.9,1.3,129,110,0.9,165,32.2,33.5,32.2,77,69,0.0,1,43.8,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 12:00:00,999.7,1003.5,999.7,999.2,1.2,1.7,143,133,1.2,131,32.1,33.4,32.1,84,72,0.0,1,46.52,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 12:00:00,998.8,1003.7,998.8,998.4,1.6,2.1,98,100,1.4,93,30.8,31.9,30.8,98,92,0.0,1,47.14,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 12:00:00,999.5,1003.7,999.5,999.2,1.6,2.6,132,127,1.3,134,33.5,33.5,33.2,69,69,0.0,1,44.63,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 12:00:00,1001.1,1004.1,1001.1,1000.6,0.9,1.5,150,999017,0.2,157,32.3,33.8,32.3,80,66,0.0,1,45.47,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 12:00:00,999.1,1003.8,999.1,998.7,2.2,3.5,187,168,1.5,194,34.5,34.8,34.5,62,61,0.0,1,44.51,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 12:00:00,1001.0,1004.4,1001.0,1000.5,1.2,2.0,147,163,1.1,142,33.0,33.6,33.0,75,69,0.0,1,45.72,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 12:00:00,1000.8,1004.6,1000.8,1000.2,1.9,3.1,151,145,1.9,153,33.0,33.0,32.4,74,74,0.0,2,45.25,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 12:00:00,1003.4,1004.7,1003.5,1002.9,1.5,2.5,129,125,0.7,125,32.9,33.7,32.9,76,69,0.0,1,45.83,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
58040,2022-08-08 12:00:00,1003.7,1004.4,1003.7,1003.2,2.3,3.7,199,205,1.3,195,34.3,34.9,34.3,68,63,0.0,2,46.79,赣榆,中国,江苏省,连云港市,赣榆区,58040,34.8564,119.1269,5.3
58041,2022-08-08 12:00:00,1001.6,1004.7,1001.6,1001.2,3.0,4.9,197,150,1.9,201,33.6,34.1,33.6,72,70,0.0,2,46.39,西连岛,中国,江苏省,连云港市,连云区,58041,34.7778,119.4425,26.2
58044,2022-08-08 12:00:00,1004.0,1004.7,1004.0,1003.4,2.0,2.6,158,151,1.6,155,32.7,33.2,32.7,80,78,0.0,2,46.98,连云港,中国,江苏省,连云港市,市辖区,58044,34.5489,119.2347,4.7
58045,2022-08-08 12:00:00,1004.2,1004.9,1004.2,1003.6,1.2,1.9,150,161,1.0,151,33.0,33.6,33.0,79,76,0.0,1,47.64,响水,中国,江苏省,盐城市,响水县,58045,34.1142,119.3606,4.4
58047,2022-08-08 12:00:00,1004.0,1004.7,1004.0,1003.4,2.1,3.2,150,156,1.5,154,33.4,34.0,33.4,73,68,0.0,2,46.18,灌云,中国,江苏省,连云港市,灌云县,58047,34.2575,119.2361,4.8
58048,2022-08-08 12:00:00,1003.7,1004.7,1003.7,1003.2,1.9,2.5,197,140,1.9,173,32.9,33.5,32.8,92,82,0.0,1,54.22,灌南,中国,江苏省,连云港市,灌南县,58048,34.0639,119.2928,8.0
58049,2022-08-08 12:00:00,1004.5,1005.1,1004.5,1004.0,0.9,1.7,155,999017,0.1,196,31.5,32.2,31.5,83,79,0.0,0,43.78,滨海,中国,江苏省,盐城市,滨海县,58049,34.0164,119.8031,4.1
54709,2022-08-08 12:00:00,1002.6,1005.6,1002.6,1002.4,4.0,6.7,60,69,3.2,69,23.7,24.3,23.7,100,100,4.4,3,24.74,武城,中国,山东省,德州市,武城县,54709,37.2333,116.0667,24.8
54712,2022-08-08 12:00:00,1003.5,1005.7,1003.5,1003.3,4.5,9.0,73,62,4.1,62,25.5,25.8,25.5,89,88,0.0,3,26.43,临邑,中国,山东省,德州市,临邑县,54712,37.2,116.8167,18.5
