Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 10:00:00,997.4,1002.2,997.4,997.1,1.4,2.2,203,204,1.7,173,34.1,34.7,34.1,69,64,0.0,1,46.62,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 10:00:00,998.4,1002.4,998.4,998.1,3.0,3.7,188,163,1.5,180,34.6,35.2,34.5,65,62,0.0,2,46.27,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 10:00:00,998.6,1002.4,998.6,998.4,2.7,3.2,172,173,1.4,169,34.4,35.2,34.4,69,64,0.0,1,47.65,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 10:00:00,998.0,1002.9,998.0,997.6,0.6,1.0,150,999017,0.1,167,33.4,34.7,33.4,89,71,0.0,0,54.86,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 10:00:00,998.5,1002.7,998.6,998.3,0.8,1.8,177,246,0.7,237,33.8,34.4,33.8,70,66,0.0,1,46.1,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 10:00:00,1000.0,1003.0,1000.0,999.7,2.0,3.4,166,179,1.6,183,34.8,35.7,34.8,62,57,0.0,2,45.42,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 10:00:00,998.0,1002.7,998.0,997.7,2.3,4.5,183,171,3.1,219,35.3,35.8,35.2,58,57,0.0,2,44.97,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 10:00:00,999.8,1003.2,999.8,999.5,1.7,3.1,180,165,0.5,182,34.9,35.9,34.9,62,54,0.0,1,45.72,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 10:00:00,999.6,1003.4,999.6,999.3,1.3,2.0,187,156,0.7,188,34.2,34.7,34.2,69,64,0.0,0,46.96,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 10:00:00,1002.2,1003.5,1002.2,1001.9,2.7,4.5,170,186,2.1,179,34.6,35.6,34.6,64,62,0.0,2,45.77,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
58040,2022-08-08 10:00:00,1002.8,1003.5,1002.8,1002.4,2.5,4.4,194,234,1.4,195,35.3,35.6,35.3,60,59,0.0,1,45.95,赣榆,中国,江苏省,连云港市,赣榆区,58040,34.8564,119.1269,5.3
