Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 11:00:00,997.8,1002.7,997.8,997.4,1.4,1.8,222,129,1.1,208,32.9,34.1,32.9,79,67,0.0,1,47.26,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 11:00:00,999.1,1003.1,999.1,998.4,1.8,2.6,197,147,0.4,176,33.6,34.5,33.6,69,64,0.0,1,44.96,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 11:00:00,999.2,1003.0,999.2,998.6,1.9,2.7,174,186,0.9,173,33.4,34.4,33.4,73,67,0.0,1,46.18,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 11:00:00,998.4,1003.3,998.4,997.9,0.4,0.7,99,97,0.6,106,32.0,33.5,32.0,92,87,0.0,1,49.94,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 11:00:00,999.2,1003.4,999.2,998.5,1.5,2.3,83,87,1.6,86,33.4,33.8,33.3,71,71,0.0,1,45.23,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 11:00:00,1000.6,1003.6,1000.6,1000.0,1.9,3.4,178,155,0.9,181,33.8,34.8,33.8,66,61,0.0,1,44.21,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 11:00:00,998.7,1003.4,998.7,997.9,2.4,4.3,164,190,1.7,191,34.8,35.3,34.8,62,59,0.0,2,45.42,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 11:00:00,1000.5,1003.9,1000.5,999.8,1.2,2.0,155,116,1.0,127,33.6,34.9,33.6,69,62,0.0,1,44.96,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 11:00:00,1000.2,1004.0,1000.2,999.6,1.0,1.3,163,999017,0.0,157,33.1,34.2,33.1,81,69,0.0,0,49.05,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 11:00:00,1002.9,1004.2,1002.9,1002.2,1.9,3.4,168,155,1.3,140,33.7,34.6,33.7,69,63,0.0,1,45.28,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
58040,2022-08-08 11:00:00,1003.2,1003.9,1003.3,1002.8,2.2,3.9,206,210,1.6,216,34.9,35.3,34.9,62,60,0.0,1,45.72,赣榆,中国,江苏省,连云港市,赣榆区,58040,34.8564,119.1269,5.3
58041,2022-08-08 11:00:00,1001.2,1004.3,1001.2,1000.7,3.7,5.3,182,204,2.9,176,34.1,35.1,34.1,70,61,0.0,2,47.13,西连岛,中国,江苏省,连云港市,连云区,58041,34.7778,119.4425,26.2
