Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 04:00:00,998.4,1003.2,998.6,998.3,3.2,5.0,205,197,1.6,202,34.3,34.4,33.8,62,61,0.0,2,43.91,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 04:00:00,999.4,1003.4,999.8,999.4,3.9,6.9,253,242,3.0,223,36.4,36.8,35.9,52,51,0.0,2,45.14,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 04:00:00,999.6,1003.4,1000.0,999.6,4.1,5.9,225,230,1.6,213,35.7,35.9,35.3,57,55,0.0,2,45.64,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 04:00:00,998.9,1003.7,999.2,998.9,3.2,4.8,209,178,2.0,232,34.6,34.6,34.1,69,67,0.0,2,48.35,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 04:00:00,999.8,1004.0,999.9,999.7,2.1,3.9,229,312,1.0,230,34.6,34.6,34.1,61,59,0.0,2,44.34,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 04:00:00,1001.3,1004.3,1001.5,1001.3,5.2,8.7,253,245,4.4,248,36.6,36.7,35.9,51,49,0.0,3,45.19,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 04:00:00,999.1,1003.8,999.5,999.1,4.0,7.2,268,171,2.8,272,36.1,36.2,35.0,53,52,0.0,2,44.81,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 04:00:00,1001.2,1004.6,1001.3,1001.1,3.4,6.1,217,219,3.9,207,35.6,35.9,35.4,56,54,0.0,2,44.86,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 04:00:00,1000.9,1004.7,1001.0,1000.8,2.4,4.2,158,243,2.7,173,35.4,35.4,34.4,59,59,0.0,2,45.75,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 04:00:00,1003.6,1004.9,1003.6,1003.5,3.0,5.2,205,225,1.0,187,35.7,35.7,34.9,65,63,0.0,2,49.96,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
