Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 06:00:00,997.6,1002.4,997.8,997.4,2.1,3.6,188,204,1.5,192,34.5,34.9,34.4,65,58,0.0,2,45.95,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 06:00:00,998.5,1002.5,999.0,998.5,2.8,4.1,197,183,1.4,195,37.0,37.2,36.7,52,51,0.0,2,46.82,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 06:00:00,998.7,1002.5,999.2,998.7,2.9,5.2,194,185,2.6,196,36.2,36.5,35.7,57,54,0.0,2,47.13,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 06:00:00,997.9,1002.7,998.3,997.9,2.6,4.5,167,165,2.0,173,34.3,34.5,34.3,72,69,0.0,2,48.89,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 06:00:00,998.7,1002.9,998.9,998.5,3.0,5.4,191,235,1.6,193,34.4,34.9,34.4,61,61,0.0,2,43.75,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 06:00:00,1000.2,1003.2,1000.7,1000.2,3.6,6.2,184,200,2.9,246,36.2,36.8,36.1,54,51,0.0,2,45.58,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 06:00:00,998.0,1002.7,998.5,998.0,3.0,4.7,255,203,2.9,252,36.6,36.8,36.0,48,48,0.0,2,43.75,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 06:00:00,999.9,1003.3,1000.6,999.9,3.4,6.9,232,217,2.2,217,36.6,36.9,36.5,53,50,0.0,2,46.21,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 06:00:00,999.7,1003.5,1000.2,999.7,2.6,4.7,235,205,1.7,210,35.5,35.9,35.5,60,53,0.0,2,46.57,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 06:00:00,1002.6,1003.9,1003.2,1002.6,2.9,4.8,201,212,3.2,201,36.7,36.9,36.5,56,55,0.0,2,48.11,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
58040,2022-08-08 06:00:00,1002.7,1003.4,1003.4,1002.7,3.0,5.2,189,236,2.5,206,36.1,36.1,35.8,57,56,0.0,2,46.83,赣榆,中国,江苏省,连云港市,赣榆区,58040,34.8564,119.1269,5.3
58041,2022-08-08 06:00:00,1000.8,1003.9,1001.4,1000.8,4.3,4.9,59,104,3.6,51,35.6,35.6,33.6,77,66,0.0,2,57.18,西连岛,中国,江苏省,连云港市,连云区,58041,34.7778,119.4425,26.2
58044,2022-08-08 06:00:00,1003.1,1003.8,1003.7,1003.1,2.9,4.2,178,180,2.7,188,36.3,36.5,35.8,56,56,0.0,2,46.9,连云港,中国,江苏省,连云港市,市辖区,58044,34.5489,119.2347,4.7
58045,2022-08-08 06:00:00,1003.6,1004.3,1004.1,1003.6,3.0,5.3,206,158,2.0,198,36.2,36.4,35.7,62,61,0.0,2,49.93,响水,中国,江苏省,盐城市,响水县,58045,34.1142,119.3606,4.4
58047,2022-08-08 06:00:00,1003.2,1003.9,1003.8,1003.2,3.0,5.9,221,204,3.0,222,37.1,37.4,36.5,49,48,0.0,2,45.54,灌云,中国,江苏省,连云港市,灌云县,58047,34.2575,119.2361,4.8
58048,2022-08-08 06:00:00,1003.1,1004.1,1003.6,1003.1,2.8,5.1,193,185,2.4,197,36.6,36.8,36.4,56,51,0.0,2,47.81,灌南,中国,江苏省,连云港市,灌南县,58048,34.0639,119.2928,8.0
58049,2022-08-08 06:00:00,1004.0,1004.6,1004.5,1004.0,2.7,4.6,215,242,2.0,218,35.8,35.8,35.1,67,65,0.0,2,51.51,滨海,中国,江苏省,盐城市,滨海县,58049,34.0164,119.8031,4.1
54709,2022-08-08 06:00:00,1001.3,1004.3,1001.4,1001.0,3.9,6.7,62,80,3.3,74,27.2,27.3,27.2,100,100,0.4,2,33.57,武城,中国,山东省,德州市,武城县,54709,37.2333,116.0667,24.8
54712,2022-08-08 06:00:00,1002.1,1004.3,1002.2,1002.0,4.7,7.8,76,39,3.6,64,27.0,28.0,27.0,98,93,0.9,3,32.53,临邑,中国,山东省,德州市,临邑县,54712,37.2,116.8167,18.5
54714,2022-08-08 06:00:00,1001.5,1004.5,1001.6,1001.4,3.7,8.0,84,63,3.0,57,26.1,27.0,26.0,99,99,2.1,2,28.7,德州,中国,山东省,德州市,德城区,54714,37.35,116.3333,25.4
54715,2022-08-08 06:00:00,1002.6,1004.7,1002.6,1002.4,5.3,9.7,73,65,4.6,68,26.2,27.2,26.2,94,93,1.7,3,28.76,陵城,中国,山东省,临沂市,兰陵县,54715,37.3167,116.5167,17.6
54716,2022-08-08 06:00:00,1003.1,1005.2,1003.3,1003.1,3.9,5.8,65,67,2.6,63,26.2,26.3,25.8,88,87,0.0,3,28.45,宁津,中国,山东省,德州市,宁津县,54716,37.6667,116.8,17.3
54722,2022-08-08 06:00:00,1004.5,1005.4,1004.6,1004.2,5.7,10.0,56,64,4.6,60,26.7,26.7,26.6,90,90,0.0,3,30.28,无棣,中国,山东省,滨州市,无棣县,54722,37.75,117.6333,6.8
54723,2022-08-08 06:00:00,1004.4,1005.7,1004.4,1004.1,4.2,7.7,65,79,2.8,67,26.4,26.4,26.2,86,85,0.2,2,28.83,阳信,中国,山东省,滨州市,阳信县,54723,37.65,117.5667,10.1
