Station_Id_C,dt,PRS,PRS_Sea,PRS_Max,PRS_Min,WIN_S_Max,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_D_Avg_2mi,WIN_S_Avg_2mi,WIN_D_S_Max,TEM,TEM_Max,TEM_Min,RHU,RHU_Min,PRE_1h,windpower,tigan,Station_Name,Country,Province,City,Cnty,Station_Id_d,Lat,Lon,Alti
58015,2022-08-08 18:00:00,998.1,1002.9,998.4,998.1,2.5,4.2,174,170,1.8,156,32.0,32.1,31.5,75,74,0.0,2,42.31,砀山,中国,安徽省,宿州市,砀山县,58015,34.4389,116.3397,42.1
58016,2022-08-08 18:00:00,999.3,1003.3,999.7,999.3,1.2,1.5,110,999017,0.1,122,30.1,31.0,30.1,84,81,0.0,0,39.17,萧县,中国,安徽省,宿州市,萧县,58016,34.1803,116.9628,34.9
58116,2022-08-08 18:00:00,999.4,1003.2,999.9,999.4,0.9,1.2,127,999017,0.0,126,30.1,30.4,30.1,94,93,0.0,0,42.55,淮北,中国,安徽省,淮北市,杜集区,58116,34.0333,116.8689,32.9
58012,2022-08-08 18:00:00,998.6,1003.4,998.9,998.6,0.3,0.6,98,999017,0.1,117,29.2,29.4,29.1,100,100,0.0,0,41.0,丰县,中国,江苏省,徐州市,丰县,58012,34.6719,116.6561,42.0
58013,2022-08-08 18:00:00,999.1,1003.3,999.6,999.1,1.8,3.6,169,203,1.5,170,31.7,32.5,31.7,78,74,0.0,1,42.49,沛县,中国,江苏省,徐州市,沛县,58013,34.7533,116.9058,36.5
58026,2022-08-08 18:00:00,1000.7,1003.7,1001.1,1000.7,0.6,1.1,136,999017,0.0,119,30.3,30.7,30.3,95,95,0.0,0,43.73,邳州,中国,江苏省,徐州市,邳州市,58026,34.3942,118.0189,25.7
58027,2022-08-08 18:00:00,998.8,1003.5,999.1,998.8,1.6,3.1,165,177,1.5,173,32.1,32.7,32.1,73,70,0.0,1,41.85,徐州,中国,江苏省,徐州市,市辖区,58027,34.2872,117.1586,41.2
58035,2022-08-08 18:00:00,1000.5,1003.9,1000.9,1000.5,1.2,2.2,163,162,1.4,186,30.4,30.7,30.4,88,86,0.0,1,41.57,新沂,中国,江苏省,徐州市,新沂市,58035,34.3319,118.3536,29.3
58036,2022-08-08 18:00:00,1000.1,1003.9,1000.5,1000.1,1.7,3.5,144,149,1.0,157,30.8,31.1,30.7,85,83,0.0,1,41.97,东海,中国,江苏省,连云港市,东海县,58036,34.5425,118.7136,32.9
58038,2022-08-08 18:00:00,1002.9,1004.2,1003.3,1002.9,0.9,1.5,135,162,0.7,129,30.9,31.2,30.9,82,79,0.0,1,41.25,沭阳,中国,江苏省,宿迁市,沭阳县,58038,34.0911,118.7836,10.4
58040,2022-08-08 18:00:00,1003.3,1004.0,1003.5,1003.2,1.3,2.7,192,186,1.6,180,32.2,32.4,32.1,78,78,0.0,1,44.23,赣榆,中国,江苏省,连云港市,赣榆区,58040,34.8564,119.1269,5.3
58041,2022-08-08 18:00:00,1000.9,1004.0,1001.3,1000.9,5.0,7.4,175,178,4.1,176,33.1,33.1,32.7,65,65,0.0,3,41.69,西连岛,中国,江苏省,连云港市,连云区,58041,34.7778,119.4425,26.2
58044,2022-08-08 18:00:00,1003.4,1004.1,1003.8,1003.4,1.3,1.8,71,78,1.4,83,30.7,31.2,30.7,87,85,0.0,1,42.33,连云港,中国,江苏省,连云港市,市辖区,58044,34.5489,119.2347,4.7
58045,2022-08-08 18:00:00,1003.9,1004.6,1004.0,1003.9,2.0,3.6,156,154,1.7,153,31.0,31.5,31.0,78,78,0.0,1,40.18,响水,中国,江苏省,盐城市,响水县,58045,34.1142,119.3606,4.4
58047,2022-08-08 18:00:00,1003.6,1004.3,1003.8,1003.6,1.7,2.5,148,133,0.5,146,31.4,31.7,31.4,82,78,0.0,1,43.02,灌云,中国,江苏省,连云港市,灌云县,58047,34.2575,119.2361,4.8
58048,2022-08-08 18:00:00,1003.4,1004.4,1003.5,1003.4,3.3,5.5,171,165,2.9,170,31.1,31.8,31.1,87,85,0.0,2,43.87,灌南,中国,江苏省,连云港市,灌南县,58048,34.0639,119.2928,8.0
58049,2022-08-08 18:00:00,1004.3,1004.9,1004.5,1004.3,2.9,6.4,192,179,1.8,177,31.3,31.7,31.3,73,72,0.0,2,39.4,滨海,中国,江苏省,盐城市,滨海县,58049,34.0164,119.8031,4.1
54709,2022-08-08 18:00:00,1002.8,1005.8,1003.2,1002.8,4.3,6.2,3,5,3.6,1,21.8,22.6,21.8,100,100,0.5,2,22.65,武城,中国,山东省,德州市,武城县,54709,37.2333,116.0667,24.8
54712,2022-08-08 18:00:00,1002.9,1005.2,1003.2,1002.9,4.2,6.4,48,25,3.6,21,22.3,22.6,22.3,100,100,0.3,3,23.2,临邑,中国,山东省,德州市,临邑县,54712,37.2,116.8167,18.5
54714,2022-08-08 18:00:00,1002.7,1005.8,1003.0,1002.7,3.9,6.0,34,16,3.0,40,21.9,22.1,21.9,100,100,2.9,2,22.76,德州,中国,山东省,德州市,德城区,54714,37.35,116.3333,25.4
54715,2022-08-08 18:00:00,1003.6,1005.8,1003.7,1003.4,3.8,6.9,38,27,2.3,38,21.9,22.0,21.9,95,95,0.5,2,22.63,陵城,中国,山东省,临沂市,兰陵县,54715,37.3167,116.5167,17.6
54716,2022-08-08 18:00:00,1003.6,1005.7,1004.3,1003.6,3.5,6.3,8,61,3.3,57,21.1,21.7,21.1,97,97,14.8,2,21.8,宁津,中国,山东省,德州市,宁津县,54716,37.6667,116.8,17.3
54722,2022-08-08 18:00:00,1004.9,1005.8,1005.6,1004.8,5.2,8.8,64,65,2.6,59,21.7,21.7,21.6,100,100,12.5,3,22.54,无棣,中国,山东省,滨州市,无棣县,54722,37.75,117.6333,6.8
